,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270
39,11.0,44.0,25.0,34.0,25.0,49.0,32.0,41.0,29.0,35.0,25.0,18.0,16.0,29.0,31.0,25.0,13.0,17.0,14.0,28.0,25.0,23.0,16.0,21.0,14.0,14.0,6.0,10.0,9.0,37.0,28.0,26.0,-10.0,17.0,-4.0,-5.0,-20.0,37.0,50.0,53.0,35.0,23.0,0.0,23.0,20.0,23.0,0.0,66.0,40.0,94.0,87.0,101.0,42.0,80.0,74.0,42.0,43.0,25.0,31.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.0,20.0,10.0,89.0,90.0,143.0,172.0,584.0,641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,25.0,31.0,41.0,37.0,43.0,51.0,34.0,45.0,59.0,93.0,50.0,39.0,43.0,43.0,12.0,35.0,0.0,32.0,12.0,5.0,0.0,26.0,-2.0,11.0,-40.0,-36.0,-66.0,-47.0,-64.0,-53.0,-52.0,-15.0,-29.0,-25.0,-12.0,-13.0,-43.0,-21.0,-114.0,-108.0,-125.0,-93.0,-142.0,-92.0,-87.0,-102.0,-122.0,-125.0,-122.0,-130.0,-159.0,-137.0,-141.0,-169.0,-155.0,-141.0,-159.0,-157.0,-184.0,-112.0,-103.0,-107.0,-133.0,-157.0,-214.0,-86.0,-150.0,-149.0,-146.0,-121.0,-142.0,-139.0,-116.0,-129.0,-123.0,-20.0,-147.0,-106.0,-103.0,-90.0,-166.0,-140.0,-149.0,-34.0,-19.0,-21.0,-57.0,-52.0,-54.0,-41.0,-39.0,-25.0,-111.0,-29.0,-19.0,-22.0,-25.0,-8.0,-109.0,-109.0,-109.0,-79.0,-83.0,-117.0,-180.0,-152.0,-188.0,-94.0,-160.0,-36.0,-203.0,-163.0,-165.0,-162.0,-175.0,-182.0,-178.0,-180.0,-290.0,-157.0,-270.0,-275.0,-338.0,-272.0,-272.0,-259.0,-518.0,-585.0,-621.0,-511.0,-512.0,-549.0,-660.0,-461.0,-745.0,-566.0,-1000.0,-605.0,-666.0,-720.0,-738.0,-734.0,-733.0,-744.0,-721.0,-951.0,-975.0,-768.0,-797.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,39.0,40.0,42.0,56.0,28.0,47.0,38.0,39.0,28.0,41.0,41.0,57.0,56.0,61.0,43.0,66.0,42.0,51.0,43.0,59.0,28.0,55.0,-14.0,-1.0,-1.0,13.0,1.0,32.0,-7.0,1.0,6.0,4.0,-13.0,55.0,-29.0,-12.0,-45.0,-5.0,-28.0,-22.0,-42.0,-47.0,-53.0,-36.0,-54.0,-37.0,-60.0,-64.0,-259.0,-29.0,-69.0,-46.0,-145.0,-51.0,-88.0,-7.0,-60.0,-54.0,-56.0,-68.0,-94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.0,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,21.0,23.0,12.0,50.0,21.0,29.0,16.0,15.0,17.0,21.0,-7.0,18.0,-6.0,51.0,35.0,29.0,14.0,28.0,28.0,45.0,0.0,0.0,0.0,27.0,-6.0,23.0,-6.0,6.0,0.0,0.0,-1.0,118.0,100.0,216.0,229.0,212.0,209.0,237.0,208.0,251.0,189.0,299.0,222.0,293.0,244.0,336.0,352.0,901.0,125.0,143.0,165.0,156.0,0.0,0.0,-76.0,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,28.0,37.0,31.0,50.0,27.0,42.0,32.0,32.0,26.0,54.0,42.0,49.0,45.0,43.0,22.0,54.0,46.0,63.0,41.0,45.0,40.0,44.0,27.0,35.0,26.0,64.0,43.0,48.0,49.0,55.0,42.0,75.0,67.0,56.0,21.0,30.0,35.0,31.0,15.0,61.0,36.0,42.0,53.0,42.0,8.0,6.0,3.0,21.0,8.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,0.0,2.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,20.0,46.0,40.0,43.0,25.0,28.0,18.0,11.0,0.0,42.0,16.0,26.0,11.0,24.0,29.0,12.0,27.0,22.0,17.0,21.0,9.0,22.0,9.0,0.0,-9.0,7.0,-15.0,46.0,38.0,39.0,73.0,38.0,38.0,47.0,-3.0,77.0,100.0,107.0,89.0,92.0,82.0,107.0,96.0,137.0,112.0,136.0,164.0,136.0,99.0,150.0,154.0,165.0,127.0,218.0,239.0,239.0,234.0,263.0,242.0,318.0,280.0,283.0,314.0,289.0,233.0,301.0,293.0,412.0,425.0,350.0,374.0,377.0,331.0,538.0,617.0,663.0,695.0,728.0,734.0,738.0,736.0,761.0,700.0,700.0,700.0,700.0,539.0,596.0,747.0,748.0,748.0,750.0,771.0,827.0,828.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,29.0,43.0,32.0,29.0,16.0,29.0,31.0,38.0,33.0,43.0,34.0,34.0,25.0,25.0,15.0,28.0,-2.0,-4.0,-9.0,-8.0,-17.0,0.0,-18.0,0.0,-32.0,-2.0,-15.0,0.0,-8.0,0.0,-39.0,-48.0,-60.0,-13.0,-18.0,-21.0,-37.0,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,18.0,51.0,24.0,50.0,15.0,23.0,17.0,41.0,32.0,33.0,31.0,28.0,16.0,34.0,23.0,32.0,33.0,39.0,34.0,43.0,28.0,32.0,46.0,52.0,-11.0,-16.0,-11.0,44.0,44.0,28.0,6.0,33.0,12.0,37.0,35.0,33.0,32.0,34.0,0.0,4.0,10.0,43.0,47.0,50.0,5.0,2.0,7.0,16.0,-1.0,-7.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,25.0,38.0,34.0,49.0,32.0,42.0,32.0,34.0,24.0,37.0,20.0,31.0,22.0,42.0,12.0,46.0,26.0,87.0,70.0,62.0,56.0,63.0,60.0,70.0,50.0,57.0,57.0,113.0,131.0,117.0,103.0,137.0,38.0,23.0,12.0,21.0,13.0,31.0,0.0,8.0,-16.0,-13.0,-12.0,-32.0,-54.0,-22.0,-23.0,-9.0,-19.0,-16.0,-8.0,10.0,-1.0,0.0,4.0,7.0,6.0,18.0,17.0,17.0,16.0,55.0,7.0,27.0,19.0,54.0,25.0,24.0,16.0,20.0,18.0,24.0,12.0,17.0,25.0,22.0,18.0,20.0,22.0,33.0,25.0,24.0,16.0,22.0,15.0,35.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,20.0,58.0,34.0,47.0,11.0,23.0,28.0,41.0,21.0,30.0,28.0,32.0,10.0,11.0,15.0,27.0,25.0,41.0,28.0,29.0,35.0,44.0,24.0,20.0,19.0,14.0,17.0,17.0,-17.0,-5.0,-24.0,-13.0,-13.0,-7.0,-12.0,-6.0,-23.0,0.0,-5.0,-7.0,-9.0,-5.0,0.0,0.0,4.0,12.0,0.0,-6.0,-35.0,-25.0,-25.0,0.0,-38.0,-9.0,-49.0,-29.0,-32.0,-9.0,-24.0,0.0,-23.0,-14.0,-33.0,-50.0,-91.0,-87.0,-107.0,-64.0,-51.0,-26.0,-74.0,-66.0,-67.0,-68.0,-87.0,-78.0,-58.0,-62.0,-48.0,-44.0,-56.0,-55.0,-39.0,-42.0,-40.0,-44.0,-52.0,-50.0,-61.0,-12.0,-40.0,-35.0,-61.0,-54.0,-61.0,-49.0,-51.0,-51.0,-35.0,-50.0,-40.0,-55.0,-67.0,-42.0,-41.0,-35.0,-71.0,-47.0,-56.0,-43.0,-80.0,-40.0,-39.0,-27.0,-30.0,-21.0,-6.0,-16.0,-29.0,-18.0,0.0,0.0,-28.0,-40.0,-27.0,-11.0,-9.0,0.0,0.0,0.0,-37.0,-27.0,-38.0,-23.0,-43.0,-36.0,-48.0,-32.0,-17.0,-32.0,-27.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.0,0.0,-17.0,-7.0,0.0,0.0,-25.0,-41.0,-37.0,-14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,37.0,56.0,45.0,48.0,35.0,37.0,38.0,38.0,33.0,27.0,28.0,31.0,28.0,27.0,6.0,23.0,7.0,7.0,-35.0,-17.0,-14.0,-16.0,-31.0,40.0,32.0,56.0,29.0,50.0,40.0,44.0,16.0,30.0,20.0,27.0,21.0,92.0,102.0,113.0,63.0,100.0,104.0,112.0,121.0,145.0,152.0,227.0,177.0,251.0,239.0,398.0,398.0,550.0,426.0,484.0,521.0,604.0,617.0,710.0,528.0,924.0,807.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,14.0,49.0,35.0,42.0,23.0,47.0,24.0,28.0,20.0,25.0,25.0,30.0,15.0,42.0,11.0,29.0,19.0,27.0,18.0,16.0,32.0,41.0,33.0,49.0,24.0,42.0,40.0,84.0,68.0,84.0,79.0,80.0,55.0,79.0,82.0,151.0,118.0,156.0,117.0,122.0,126.0,286.0,279.0,300.0,253.0,273.0,293.0,286.0,310.0,313.0,241.0,307.0,264.0,333.0,321.0,313.0,337.0,357.0,273.0,396.0,139.0,169.0,162.0,196.0,155.0,218.0,221.0,244.0,103.0,142.0,175.0,824.0,222.0,226.0,271.0,256.0,287.0,345.0,362.0,564.0,554.0,535.0,499.0,506.0,442.0,447.0,474.0,509.0,493.0,537.0,351.0,544.0,533.0,557.0,539.0,625.0,555.0,638.0,715.0,727.0,765.0,766.0,767.0,766.0,746.0,811.0,778.0,818.0,785.0,850.0,860.0,870.0,1014.0,1106.0,1112.0,1110.0,1110.0,1113.0,1275.0,1298.0,1271.0,1303.0,1296.0,1462.0,1305.0,1305.0,1272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,25.0,51.0,43.0,53.0,35.0,63.0,11.0,49.0,44.0,50.0,40.0,51.0,39.0,50.0,35.0,41.0,27.0,20.0,15.0,51.0,12.0,131.0,67.0,121.0,116.0,132.0,135.0,114.0,58.0,72.0,56.0,71.0,71.0,97.0,68.0,77.0,68.0,78.0,49.0,134.0,134.0,168.0,153.0,191.0,144.0,154.0,126.0,152.0,122.0,167.0,172.0,237.0,188.0,195.0,42.0,27.0,27.0,51.0,15.0,99.0,93.0,147.0,125.0,135.0,100.0,144.0,77.0,97.0,64.0,86.0,96.0,107.0,103.0,204.0,186.0,185.0,190.0,360.0,136.0,183.0,155.0,196.0,170.0,239.0,241.0,240.0,91.0,263.0,59.0,44.0,20.0,376.0,365.0,478.0,474.0,516.0,524.0,852.0,614.0,866.0,481.0,597.0,311.0,366.0,369.0,390.0,217.0,213.0,272.0,490.0,570.0,629.0,714.0,718.0,730.0,731.0,736.0,938.0,992.0,992.0,992.0,994.0,996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,41.0,33.0,40.0,51.0,23.0,28.0,28.0,24.0,25.0,21.0,28.0,43.0,24.0,34.0,9.0,19.0,7.0,8.0,4.0,41.0,21.0,24.0,19.0,15.0,20.0,34.0,18.0,32.0,17.0,29.0,20.0,24.0,6.0,26.0,7.0,43.0,22.0,46.0,-19.0,-15.0,-16.0,-25.0,-46.0,-34.0,-151.0,-162.0,-179.0,-138.0,-165.0,-141.0,-141.0,-66.0,-59.0,-55.0,-63.0,-29.0,-150.0,-117.0,-133.0,-116.0,-200.0,-241.0,-365.0,-366.0,-471.0,-475.0,-512.0,-450.0,-528.0,-423.0,-534.0,-461.0,-566.0,-578.0,-610.0,-617.0,-685.0,-432.0,-750.0,-718.0,-883.0,-900.0,-1343.0,-1361.0,-9996.0,-9997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,16.0,44.0,31.0,40.0,47.0,63.0,44.0,54.0,51.0,62.0,63.0,74.0,61.0,62.0,18.0,49.0,21.0,40.0,32.0,40.0,21.0,40.0,33.0,41.0,36.0,28.0,17.0,28.0,34.0,33.0,31.0,37.0,0.0,0.0,-16.0,-11.0,-13.0,25.0,44.0,19.0,25.0,22.0,12.0,42.0,0.0,31.0,-101.0,-69.0,-125.0,-21.0,-251.0,-275.0,-304.0,-134.0,-164.0,-101.0,-137.0,-57.0,-131.0,-207.0,-237.0,-190.0,-226.0,-59.0,-53.0,-47.0,-46.0,-47.0,-98.0,-46.0,-51.0,-46.0,-37.0,-29.0,-58.0,-46.0,-206.0,-156.0,-358.0,-352.0,-550.0,-274.0,-496.0,-598.0,-550.0,-521.0,-678.0,-616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,21.0,29.0,33.0,72.0,24.0,31.0,12.0,27.0,35.0,49.0,34.0,42.0,25.0,47.0,46.0,54.0,20.0,28.0,19.0,14.0,13.0,19.0,-19.0,-29.0,-41.0,1.0,5.0,-3.0,-22.0,-5.0,8.0,16.0,0.0,0.0,0.0,0.0,-21.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,-16.0,122.0,101.0,192.0,195.0,197.0,220.0,319.0,287.0,468.0,358.0,420.0,411.0,439.0,363.0,579.0,586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,27.0,45.0,35.0,40.0,27.0,46.0,24.0,34.0,26.0,46.0,34.0,25.0,36.0,40.0,5.0,9.0,31.0,34.0,24.0,38.0,23.0,43.0,36.0,34.0,39.0,45.0,9.0,10.0,0.0,19.0,3.0,17.0,12.0,43.0,23.0,18.0,16.0,28.0,27.0,17.0,13.0,10.0,5.0,5.0,13.0,12.0,2.0,12.0,12.0,7.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0,4.0,4.0,4.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,21.0,56.0,33.0,55.0,45.0,53.0,25.0,47.0,52.0,51.0,54.0,50.0,52.0,53.0,31.0,53.0,26.0,72.0,71.0,82.0,78.0,78.0,66.0,84.0,80.0,94.0,55.0,77.0,72.0,105.0,86.0,70.0,84.0,73.0,82.0,87.0,72.0,70.0,68.0,71.0,53.0,64.0,64.0,75.0,62.0,62.0,31.0,50.0,0.0,0.0,0.0,0.0,28.0,16.0,25.0,24.0,29.0,29.0,25.0,60.0,40.0,38.0,29.0,25.0,19.0,47.0,35.0,33.0,36.0,39.0,18.0,22.0,16.0,27.0,14.0,9.0,19.0,13.0,3.0,12.0,9.0,45.0,34.0,36.0,50.0,72.0,55.0,149.0,41.0,38.0,42.0,15.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,16.0,60.0,40.0,49.0,49.0,52.0,21.0,48.0,18.0,20.0,20.0,44.0,25.0,23.0,30.0,28.0,37.0,55.0,13.0,49.0,12.0,27.0,27.0,55.0,47.0,68.0,55.0,82.0,-6.0,3.0,-3.0,96.0,32.0,60.0,22.0,45.0,28.0,30.0,26.0,19.0,32.0,23.0,16.0,27.0,3.0,59.0,-13.0,-5.0,-16.0,-1.0,-1.0,-1.0,-2.0,-3.0,-25.0,-23.0,-27.0,-17.0,-11.0,-11.0,-15.0,-11.0,-15.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,22.0,35.0,32.0,49.0,13.0,17.0,13.0,15.0,23.0,17.0,11.0,25.0,5.0,14.0,8.0,0.0,-13.0,-9.0,-5.0,8.0,0.0,-18.0,-8.0,-4.0,3.0,12.0,-23.0,-22.0,-15.0,-14.0,-32.0,0.0,0.0,19.0,10.0,6.0,6.0,23.0,12.0,19.0,0.0,10.0,-24.0,0.0,0.0,4.0,-46.0,0.0,-10.0,0.0,-37.0,-46.0,-141.0,-136.0,-149.0,-97.0,-123.0,-55.0,-120.0,-62.0,-111.0,-61.0,-85.0,-86.0,-129.0,-106.0,-123.0,-97.0,-97.0,-105.0,-103.0,-54.0,-134.0,-135.0,-225.0,-74.0,-117.0,-105.0,-108.0,-86.0,-54.0,-39.0,-198.0,-199.0,-252.0,-260.0,-240.0,-266.0,-256.0,-186.0,-421.0,-527.0,-509.0,-207.0,-332.0,-273.0,-422.0,-32.0,-426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,-71.0,-70.0,-64.0,-60.0,-60.0,-60.0,-59.0,-57.0,-82.0,-91.0,-80.0,0.0,0.0,0.0,-427.0,-603.0,-712.0,-734.0,-721.0,-658.0,-690.0,-744.0,-742.0,-738.0,-787.0,-809.0,-811.0,-812.0,-812.0,-833.0,-814.0,-838.0,-840.0,-842.0,-852.0,-832.0,-897.0,-990.0,-1076.0,-1105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
