,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270
101,29.0,34.0,26.0,32.0,27.0,34.0,35.0,25.0,11.0,12.0,27.0,56.0,43.0,35.0,25.0,39.0,51.0,80.0,50.0,61.0,37.0,32.0,20.0,25.0,22.0,22.0,14.0,12.0,11.0,26.0,27.0,28.0,17.0,25.0,25.0,27.0,19.0,18.0,29.0,28.0,28.0,26.0,35.0,37.0,32.0,34.0,30.0,27.0,31.0,27.0,27.0,27.0,23.0,10.0,0.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,35.0,25.0,39.0,54.0,31.0,46.0,47.0,31.0,25.0,38.0,32.0,41.0,40.0,62.0,44.0,49.0,42.0,51.0,43.0,57.0,43.0,48.0,34.0,37.0,40.0,32.0,23.0,24.0,35.0,99.0,70.0,70.0,67.0,55.0,70.0,53.0,49.0,58.0,51.0,55.0,56.0,80.0,70.0,82.0,59.0,74.0,82.0,69.0,49.0,91.0,62.0,70.0,47.0,112.0,118.0,116.0,54.0,119.0,139.0,149.0,142.0,147.0,157.0,171.0,175.0,183.0,171.0,437.0,434.0,503.0,449.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,36.0,35.0,40.0,45.0,32.0,56.0,21.0,50.0,36.0,45.0,40.0,37.0,4.0,1.0,0.0,30.0,21.0,34.0,20.0,41.0,25.0,25.0,25.0,31.0,26.0,18.0,22.0,30.0,17.0,21.0,15.0,208.0,218.0,198.0,194.0,222.0,217.0,260.0,194.0,254.0,153.0,183.0,173.0,182.0,165.0,206.0,203.0,343.0,375.0,325.0,300.0,309.0,215.0,488.0,476.0,592.0,512.0,638.0,599.0,669.0,537.0,577.0,659.0,705.0,709.0,723.0,673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,21.0,68.0,43.0,54.0,15.0,26.0,26.0,59.0,40.0,52.0,24.0,55.0,51.0,52.0,43.0,46.0,37.0,46.0,21.0,62.0,30.0,33.0,33.0,38.0,36.0,62.0,50.0,59.0,54.0,116.0,113.0,162.0,144.0,126.0,95.0,89.0,13.0,26.0,22.0,48.0,42.0,39.0,30.0,133.0,138.0,193.0,154.0,219.0,192.0,305.0,264.0,312.0,281.0,295.0,293.0,300.0,267.0,312.0,298.0,308.0,248.0,325.0,118.0,107.0,87.0,77.0,18.0,14.0,26.0,10.0,16.0,20.0,9.0,16.0,6.0,12.0,19.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,12.0,46.0,16.0,30.0,16.0,30.0,12.0,31.0,23.0,23.0,15.0,23.0,-38.0,-19.0,-38.0,10.0,-12.0,6.0,0.0,2.0,0.0,0.0,-9.0,-6.0,-27.0,-13.0,-33.0,-5.0,0.0,46.0,9.0,36.0,43.0,44.0,49.0,48.0,34.0,28.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,53.0,52.0,81.0,65.0,69.0,74.0,69.0,72.0,76.0,74.0,64.0,12.0,50.0,45.0,31.0,28.0,73.0,64.0,74.0,54.0,60.0,67.0,71.0,57.0,43.0,30.0,34.0,36.0,43.0,37.0,35.0,40.0,48.0,28.0,23.0,20.0,40.0,15.0,31.0,0.0,38.0,37.0,30.0,15.0,46.0,40.0,314.0,372.0,409.0,407.0,395.0,409.0,466.0,461.0,457.0,437.0,486.0,505.0,585.0,605.0,591.0,620.0,785.0,663.0,710.0,732.0,757.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,18.0,30.0,21.0,26.0,16.0,30.0,14.0,22.0,27.0,42.0,27.0,33.0,-14.0,-16.0,-21.0,5.0,6.0,2.0,10.0,0.0,7.0,20.0,11.0,24.0,-15.0,-17.0,-20.0,-8.0,2.0,43.0,18.0,34.0,19.0,26.0,22.0,37.0,10.0,15.0,0.0,0.0,15.0,17.0,15.0,26.0,20.0,58.0,50.0,87.0,70.0,73.0,97.0,87.0,46.0,77.0,72.0,77.0,13.0,37.0,27.0,32.0,28.0,53.0,71.0,69.0,63.0,83.0,56.0,70.0,56.0,77.0,54.0,44.0,55.0,55.0,45.0,48.0,35.0,55.0,50.0,40.0,46.0,34.0,28.0,31.0,0.0,37.0,38.0,39.0,9.0,62.0,29.0,363.0,313.0,435.0,466.0,467.0,470.0,565.0,492.0,525.0,361.0,339.0,451.0,570.0,606.0,637.0,664.0,770.0,721.0,722.0,687.0,732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,34.0,60.0,30.0,64.0,5.0,27.0,13.0,17.0,17.0,19.0,11.0,17.0,15.0,20.0,-3.0,3.0,10.0,-2.0,6.0,11.0,0.0,70.0,55.0,94.0,77.0,78.0,18.0,33.0,0.0,0.0,-11.0,54.0,17.0,61.0,55.0,76.0,17.0,16.0,-40.0,-22.0,-37.0,-35.0,-50.0,-2.0,-4.0,-10.0,-15.0,-9.0,-8.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,25.0,53.0,41.0,46.0,50.0,51.0,50.0,36.0,34.0,46.0,23.0,46.0,-3.0,34.0,0.0,29.0,36.0,41.0,25.0,43.0,38.0,57.0,24.0,49.0,19.0,45.0,45.0,69.0,46.0,26.0,18.0,51.0,17.0,25.0,-49.0,-53.0,-34.0,-40.0,-61.0,-26.0,-31.0,-46.0,-50.0,-33.0,-32.0,-22.0,-33.0,-25.0,-43.0,-25.0,-23.0,-19.0,-26.0,-24.0,-24.0,-19.0,-27.0,-33.0,-28.0,-19.0,-25.0,-19.0,-35.0,-7.0,-28.0,-19.0,-34.0,-23.0,-31.0,-26.0,-31.0,-28.0,-32.0,-10.0,-13.0,-12.0,-8.0,-11.0,-51.0,-58.0,-77.0,-80.0,-125.0,-114.0,-149.0,-132.0,-135.0,-126.0,-125.0,-108.0,-175.0,-189.0,-232.0,-284.0,-374.0,-29.0,-30.0,-17.0,-18.0,-24.0,-21.0,-18.0,-12.0,0.0,-15.0,-15.0,-15.0,-5.0,-22.0,-20.0,-25.0,-25.0,-16.0,-15.0,-371.0,-379.0,-376.0,-380.0,-376.0,-18.0,-13.0,-5.0,-4.0,0.0,-14.0,-13.0,-12.0,-10.0,-14.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,17.0,18.0,11.0,8.0,0.0,11.0,0.0,16.0,5.0,12.0,0.0,7.0,0.0,0.0,0.0,13.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,15.0,58.0,44.0,53.0,31.0,38.0,22.0,23.0,31.0,32.0,13.0,22.0,4.0,34.0,13.0,12.0,12.0,18.0,0.0,11.0,0.0,11.0,15.0,47.0,27.0,27.0,25.0,51.0,42.0,45.0,0.0,31.0,26.0,47.0,44.0,46.0,42.0,42.0,35.0,79.0,71.0,78.0,73.0,79.0,64.0,87.0,29.0,25.0,43.0,60.0,43.0,63.0,46.0,45.0,50.0,48.0,46.0,100.0,50.0,51.0,25.0,53.0,42.0,48.0,41.0,47.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,34.0,30.0,44.0,43.0,27.0,71.0,57.0,58.0,55.0,62.0,40.0,49.0,39.0,50.0,50.0,45.0,35.0,26.0,39.0,69.0,72.0,59.0,19.0,48.0,42.0,47.0,48.0,62.0,0.0,23.0,-10.0,20.0,0.0,17.0,11.0,58.0,7.0,0.0,-10.0,0.0,4.0,4.0,-17.0,0.0,-7.0,-4.0,-10.0,10.0,0.0,0.0,0.0,0.0,0.0,106.0,54.0,72.0,54.0,123.0,70.0,81.0,75.0,94.0,16.0,63.0,61.0,51.0,38.0,37.0,34.0,28.0,30.0,35.0,26.0,33.0,17.0,41.0,40.0,43.0,56.0,53.0,44.0,46.0,33.0,34.0,50.0,45.0,37.0,30.0,29.0,46.0,50.0,59.0,49.0,62.0,61.0,56.0,56.0,45.0,35.0,70.0,64.0,64.0,21.0,19.0,21.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,94.0,99.0,112.0,112.0,83.0,120.0,99.0,1275.0,1257.0,5625.0,5625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,22.0,29.0,30.0,42.0,27.0,15.0,25.0,38.0,36.0,53.0,52.0,48.0,43.0,39.0,31.0,37.0,36.0,48.0,34.0,37.0,34.0,22.0,7.0,11.0,19.0,26.0,19.0,36.0,26.0,54.0,55.0,50.0,43.0,48.0,31.0,29.0,0.0,5.0,0.0,11.0,4.0,5.0,0.0,0.0,-4.0,0.0,-5.0,0.0,0.0,4.0,5.0,35.0,0.0,0.0,0.0,-16.0,-22.0,-12.0,-22.0,-10.0,-19.0,-15.0,-8.0,-14.0,-41.0,-13.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,27.0,47.0,56.0,47.0,35.0,27.0,0.0,16.0,25.0,25.0,20.0,3.0,12.0,0.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,14.0,45.0,26.0,49.0,20.0,32.0,25.0,21.0,8.0,44.0,-33.0,56.0,26.0,58.0,64.0,58.0,47.0,87.0,75.0,92.0,74.0,91.0,75.0,75.0,79.0,106.0,85.0,137.0,109.0,175.0,159.0,272.0,217.0,250.0,183.0,215.0,219.0,263.0,237.0,315.0,216.0,296.0,250.0,338.0,383.0,437.0,394.0,703.0,685.0,707.0,687.0,686.0,619.0,1036.0,1187.0,1181.0,1222.0,3234.0,1044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,40.0,55.0,38.0,32.0,31.0,38.0,43.0,32.0,5.0,12.0,-2.0,1.0,-8.0,15.0,-17.0,9.0,-1.0,11.0,-30.0,-5.0,-12.0,-20.0,-122.0,-36.0,-118.0,-90.0,-123.0,-100.0,-117.0,-123.0,-136.0,-117.0,-133.0,-147.0,-168.0,-165.0,-262.0,-248.0,-299.0,-311.0,-350.0,-382.0,-535.0,-455.0,-619.0,-606.0,-954.0,-1108.0,-9998.0,-9999.0,-9999.0,-10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,24.0,72.0,38.0,80.0,70.0,69.0,59.0,76.0,58.0,80.0,72.0,94.0,62.0,76.0,24.0,39.0,10.0,43.0,33.0,36.0,0.0,18.0,-7.0,29.0,18.0,54.0,20.0,52.0,-23.0,73.0,-40.0,28.0,-94.0,-60.0,-55.0,-42.0,-38.0,-44.0,-50.0,-25.0,-70.0,-21.0,-117.0,-12.0,-6.0,0.0,0.0,-37.0,-53.0,0.0,-291.0,-123.0,-104.0,-119.0,-82.0,-87.0,-218.0,-143.0,-160.0,-159.0,-333.0,-364.0,-358.0,-406.0,-391.0,-190.0,-253.0,-264.0,-359.0,-362.0,-373.0,-362.0,-409.0,-443.0,-445.0,-425.0,-428.0,-449.0,-513.0,-514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,20.0,41.0,2.0,12.0,2.0,12.0,6.0,29.0,22.0,32.0,18.0,33.0,4.0,28.0,12.0,33.0,21.0,48.0,33.0,44.0,34.0,77.0,72.0,85.0,53.0,72.0,71.0,75.0,55.0,102.0,67.0,83.0,58.0,75.0,68.0,60.0,52.0,55.0,48.0,52.0,42.0,62.0,40.0,36.0,25.0,29.0,24.0,56.0,60.0,73.0,45.0,44.0,63.0,69.0,86.0,67.0,60.0,66.0,71.0,77.0,76.0,84.0,64.0,99.0,58.0,70.0,52.0,114.0,57.0,119.0,123.0,175.0,196.0,297.0,190.0,227.0,229.0,273.0,231.0,218.0,233.0,345.0,382.0,419.0,412.0,412.0,458.0,491.0,509.0,563.0,562.0,830.0,860.0,919.0,884.0,962.0,1035.0,1090.0,781.0,820.0,812.0,816.0,817.0,848.0,845.0,861.0,948.0,998.0,1039.0,1048.0,1078.0,1044.0,1083.0,1104.0,1109.0,1126.0,1146.0,1105.0,1029.0,1068.0,1047.0,1129.0,1165.0,1228.0,1315.0,1315.0,1316.0,2015.0,1320.0,1437.0,1816.0,9992.0,9994.0,9995.0,9996.0,9996.0,9997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,21.0,34.0,0.0,4.0,11.0,10.0,4.0,8.0,0.0,0.0,-3.0,30.0,25.0,39.0,27.0,47.0,40.0,37.0,37.0,62.0,59.0,44.0,35.0,49.0,15.0,30.0,22.0,55.0,25.0,35.0,28.0,162.0,54.0,72.0,71.0,165.0,152.0,123.0,138.0,140.0,131.0,150.0,88.0,117.0,45.0,52.0,31.0,40.0,34.0,60.0,15.0,67.0,50.0,60.0,54.0,55.0,63.0,50.0,0.0,0.0,0.0,8.0,0.0,0.0,-36.0,-37.0,-43.0,-20.0,-34.0,-17.0,-31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,40.0,54.0,38.0,43.0,39.0,50.0,39.0,68.0,64.0,52.0,43.0,42.0,32.0,47.0,27.0,33.0,22.0,33.0,14.0,35.0,11.0,19.0,0.0,28.0,18.0,15.0,17.0,32.0,7.0,12.0,5.0,13.0,-17.0,4.0,-23.0,-22.0,-16.0,0.0,-38.0,-25.0,-36.0,-20.0,-27.0,-8.0,-9.0,-1.0,-18.0,-18.0,-25.0,-28.0,-27.0,-19.0,-29.0,-18.0,-37.0,-6.0,-65.0,-51.0,-38.0,-34.0,-101.0,-70.0,-84.0,-75.0,-139.0,0.0,-235.0,-225.0,-270.0,-235.0,-322.0,-317.0,-317.0,-309.0,-540.0,-572.0,-618.0,-610.0,-615.0,-617.0,-629.0,-633.0,-622.0,-623.0,-615.0,-624.0,-625.0,-625.0,-638.0,-525.0,-686.0,-684.0,-690.0,-691.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,18.0,44.0,21.0,31.0,29.0,47.0,12.0,52.0,-4.0,4.0,0.0,0.0,0.0,0.0,0.0,34.0,14.0,23.0,7.0,30.0,0.0,9.0,-6.0,34.0,25.0,39.0,-37.0,-19.0,0.0,13.0,-38.0,-24.0,-20.0,-13.0,-9.0,-13.0,-45.0,75.0,-81.0,-46.0,-60.0,4.0,0.0,0.0,-3.0,23.0,25.0,91.0,81.0,101.0,46.0,89.0,83.0,78.0,57.0,61.0,11.0,37.0,19.0,58.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,19.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,40.0,46.0,27.0,38.0,31.0,36.0,14.0,13.0,20.0,20.0,12.0,11.0,4.0,10.0,-6.0,33.0,22.0,24.0,5.0,25.0,12.0,19.0,1.0,19.0,17.0,54.0,12.0,13.0,5.0,19.0,9.0,14.0,16.0,24.0,13.0,21.0,17.0,41.0,23.0,24.0,19.0,55.0,34.0,42.0,38.0,83.0,78.0,64.0,77.0,100.0,88.0,107.0,78.0,104.0,113.0,117.0,125.0,108.0,112.0,117.0,112.0,221.0,131.0,250.0,229.0,203.0,151.0,149.0,181.0,369.0,374.0,442.0,499.0,504.0,441.0,405.0,401.0,416.0,475.0,491.0,548.0,575.0,555.0,675.0,707.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,33.0,50.0,30.0,45.0,31.0,58.0,30.0,57.0,37.0,49.0,23.0,52.0,49.0,59.0,38.0,43.0,41.0,32.0,28.0,46.0,24.0,21.0,25.0,23.0,5.0,12.0,-7.0,12.0,-1.0,0.0,0.0,3.0,-4.0,8.0,8.0,8.0,12.0,10.0,0.0,5.0,-15.0,-18.0,-23.0,0.0,0.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-1.0,-3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,25.0,54.0,31.0,48.0,19.0,18.0,8.0,14.0,22.0,2.0,5.0,0.0,-12.0,-13.0,-21.0,-5.0,-17.0,-9.0,-18.0,-5.0,-24.0,-5.0,-18.0,-10.0,-42.0,-40.0,-42.0,-43.0,-50.0,-40.0,-35.0,-37.0,-76.0,-39.0,-60.0,-50.0,-32.0,-65.0,-58.0,-53.0,-62.0,-16.0,-49.0,-40.0,-39.0,-39.0,-32.0,-41.0,-66.0,-50.0,-46.0,-61.0,-87.0,-48.0,-118.0,-97.0,-154.0,-83.0,-153.0,-117.0,-286.0,-158.0,-178.0,-173.0,-202.0,-201.0,-199.0,-147.0,-145.0,-150.0,-99.0,-121.0,-150.0,-127.0,-65.0,-87.0,-102.0,-92.0,-170.0,-140.0,-142.0,-137.0,-340.0,-332.0,-425.0,-203.0,-174.0,-235.0,-274.0,-318.0,-333.0,-271.0,-313.0,-260.0,-609.0,-636.0,-770.0,-840.0,-968.0,-1194.0,-1194.0,-1273.0,-1297.0,-1226.0,-1442.0,-1442.0,-1529.0,-1785.0,-1786.0,-1793.0,-1804.0,-1793.0,-1795.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
