,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
112,20.0,17.0,40.0,13.0,14.0,25.0,13.0,2.0,23.0,25.0,12.0,0.0,11.0,8.0,30.0,20.0,35.0,24.0,12.0,13.0,86.0,12.0,0.0,21.0,22.0,0.0,148.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,135.0,155.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,24.0,18.0,15.0,10.0,10.0,3.0,0.0,24.0,0.0,0.0,64.0,8.0,90.0,6.0,36.0,25.0,15.0,7.0,1.0,0.0,77.0,62.0,49.0,0.0,3.0,7.0,12.0,2.0,11.0,72.0,16.0,0.0,0.0,1.0,6.0,1.0,7.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,25.0,13.0,13.0,1.0,31.0,14.0,3.0,10.0,21.0,25.0,14.0,11.0,15.0,0.0,35.0,0.0,6.0,0.0,4.0,0.0,7.0,0.0,9.0,0.0,0.0,0.0,19.0,19.0,17.0,4.0,0.0,10.0,7.0,0.0,38.0,0.0,46.0,10.0,83.0,0.0,4.0,13.0,1.0,56.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,29.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,0.0,14.0,0.0,25.0,32.0,31.0,20.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,50.0,0.0,0.0,115.0,6.0,1.0,8.0,5.0,7.0,0.0,11.0,28.0,0.0,0.0,14.0,33.0,12.0,18.0,11.0,108.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,9.0,23.0,13.0,8.0,26.0,12.0,11.0,7.0,14.0,8.0,4.0,1.0,71.0,4.0,0.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,147.0,18.0,0.0,0.0,105.0,39.0,0.0,0.0,266.0,0.0,383.0,140.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,0.0,16.0,20.0,8.0,5.0,2.0,0.0,56.0,74.0,0.0,3.0,3.0,5.0,15.0,32.0,20.0,14.0,10.0,14.0,5.0,27.0,0.0,7.0,7.0,3.0,0.0,0.0,4.0,2.0,0.0,18.0,0.0,11.0,22.0,0.0,0.0,0.0,0.0,10.0,2.0,3.0,228.0,262.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,2.0,11.0,25.0,39.0,33.0,3.0,37.0,35.0,8.0,32.0,7.0,73.0,0.0,52.0,14.0,1.0,90.0,12.0,0.0,30.0,0.0,0.0,0.0,0.0,21.0,0.0,14.0,18.0,100.0,0.0,388.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,11.0,29.0,29.0,6.0,0.0,0.0,27.0,15.0,18.0,0.0,120.0,28.0,4.0,25.0,13.0,15.0,20.0,10.0,46.0,0.0,0.0,2.0,42.0,299.0,23.0,47.0,69.0,7.0,104.0,40.0,0.0,202.0,3.0,76.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,600.0,45.0,0.0,60.0,67.0,0.0,3.0,36.0,4.0,35.0,46.0,34.0,0.0,9.0,0.0,0.0,35.0,0.0,13.0,34.0,14.0,60.0,4.0,1.0,49.0,0.0,0.0,0.0,62.0,28.0,29.0,15.0,0.0,0.0,13.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
120,25.0,16.0,38.0,25.0,0.0,2.0,28.0,35.0,16.0,28.0,5.0,7.0,11.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,12.0,7.0,1.0,8.0,0.0,0.0,13.0,14.0,4.0,4.0,47.0,0.0,25.0,0.0,17.0,45.0,0.0,6.0,126.0,0.0,0.0,3.0,177.0,0.0,2.0,239.0,50.0,0.0,6.0,28.0,37.0,0.0,325.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,40.0,8.0,19.0,10.0,12.0,0.0,20.0,2.0,4.0,20.0,82.0,25.0,9.0,14.0,10.0,38.0,77.0,33.0,0.0,0.0,5.0,12.0,0.0,33.0,8.0,3.0,14.0,17.0,16.0,9.0,10.0,0.0,0.0,14.0,32.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,14.0,12.0,4.0,0.0,0.0,14.0,1.0,22.0,15.0,0.0,27.0,23.0,0.0,0.0,12.0,0.0,25.0,2.0,30.0,3.0,7.0,0.0,14.0,60.0,41.0,39.0,20.0,2.0,14.0,0.0,52.0,8.0,15.0,7.0,0.0,5.0,12.0,20.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,2.0,14.0,1.0,3.0,5.0,0.0,11.0,14.0,10.0,15.0,4.0,15.0,64.0,16.0,0.0,13.0,100.0,109.0,10.0,17.0,12.0,26.0,78.0,14.0,1.0,41.0,7.0,4.0,0.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,7.0,32.0,5.0,20.0,7.0,39.0,10.0,0.0,4.0,16.0,27.0,13.0,8.0,24.0,41.0,75.0,165.0,13.0,0.0,0.0,33.0,0.0,10.0,57.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,73.0,0.0,7.0,0.0,49.0,10.0,0.0,0.0,0.0,14.0,0.0,0.0,21.0,0.0,7.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,22.0,9.0,13.0,2.0,13.0,10.0,11.0,12.0,13.0,23.0,17.0,8.0,17.0,3.0,25.0,32.0,0.0,54.0,16.0,0.0,3.0,0.0,20.0,0.0,110.0,6.0,0.0,47.0,0.0,6.0,0.0,14.0,0.0,14.0,256.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,14.0,4.0,17.0,15.0,9.0,9.0,20.0,9.0,9.0,2.0,3.0,16.0,0.0,31.0,1.0,3.0,24.0,41.0,0.0,6.0,0.0,9.0,38.0,17.0,3.0,0.0,60.0,0.0,0.0,7.0,25.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,17.0,21.0,14.0,0.0,11.0,25.0,35.0,27.0,42.0,4.0,9.0,22.0,29.0,0.0,17.0,22.0,5.0,6.0,18.0,0.0,13.0,24.0,102.0,9.0,60.0,7.0,0.0,5.0,18.0,0.0,11.0,41.0,4.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,17.0,3.0,0.0,16.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,20.0,15.0,0.0,37.0,14.0,13.0,3.0,12.0,0.0,4.0,35.0,35.0,9.0,9.0,27.0,76.0,77.0,60.0,0.0,24.0,77.0,85.0,55.0,15.0,32.0,23.0,22.0,7.0,0.0,0.0,0.0,26.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,2.0,17.0,32.0,0.0,6.0,14.0,2.0,28.0,14.0,17.0,13.0,21.0,2.0,0.0,18.0,13.0,4.0,79.0,0.0,19.0,14.0,55.0,10.0,0.0,0.0,30.0,0.0,0.0,0.0,2.0,9.0,5.0,4.0,8.0,5.0,85.0,1.0,59.0,77.0,47.0,19.0,0.0,5.0,0.0,7.0,0.0,0.0,46.0,15.0,0.0,2.0,17.0,25.0,12.0,91.0,61.0,8.0,0.0,11.0,22.0,0.0,23.0,90.0,0.0,0.0,0.0,353.0,688.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,6.0,23.0,0.0,0.0,19.0,13.0,7.0,3.0,35.0,8.0,3.0,0.0,0.0,15.0,0.0,0.0,4.0,0.0,40.0,11.0,8.0,3.0,9.0,17.0,3.0,4.0,0.0,0.0,0.0,0.0,62.0,48.0,3.0,62.0,0.0,58.0,33.0,4.0,0.0,9.0,6.0,10.0,0.0,0.0,17.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,9.0,0.0,7.0,5.0,12.0,0.0,9.0,26.0,0.0,16.0,6.0,53.0,6.0,12.0,26.0,26.0,0.0,3.0,3.0,0.0,19.0,26.0,24.0,0.0,8.0,0.0,177.0,13.0,3.0,3.0,6.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,11.0,20.0,3.0,4.0,11.0,12.0,14.0,0.0,12.0,28.0,0.0,0.0,0.0,34.0,57.0,50.0,11.0,37.0,6.0,10.0,56.0,15.0,0.0,86.0,0.0,131.0,5.0,24.0,14.0,32.0,11.0,23.0,15.0,42.0,2.0,21.0,0.0,0.0,2.0,5.0,13.0,185.0,0.0,93.0,0.0,129.0,73.0,54.0,81.0,162.0,134.0,48.0,102.0,279.0,26.0,0.0,13.0,136.0,4.0,299.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,18.0,18.0,0.0,7.0,0.0,0.0,13.0,36.0,39.0,3.0,38.0,26.0,36.0,38.0,3.0,16.0,27.0,3.0,0.0,0.0,11.0,59.0,77.0,10.0,0.0,19.0,8.0,55.0,11.0,0.0,25.0,4.0,48.0,22.0,49.0,0.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,28.0,2.0,10.0,10.0,25.0,51.0,0.0,40.0,16.0,21.0,4.0,12.0,10.0,11.0,6.0,13.0,0.0,141.0,29.0,0.0,15.0,41.0,19.0,43.0,42.0,14.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,11.0,21.0,5.0,23.0,0.0,24.0,13.0,41.0,1.0,29.0,95.0,16.0,0.0,8.0,10.0,17.0,0.0,25.0,0.0,11.0,0.0,50.0,22.0,0.0,0.0,19.0,0.0,0.0,0.0,249.0,127.0,246.0,0.0,75.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,34.0,0.0,17.0,23.0,53.0,106.0,26.0,39.0,13.0,17.0,35.0,24.0,12.0,43.0,28.0,0.0,6.0,15.0,28.0,28.0,0.0,8.0,6.0,26.0,6.0,11.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,27.0,47.0,23.0,0.0,8.0,7.0,174.0,0.0,20.0,32.0,0.0,27.0,36.0,19.0,30.0,59.0,136.0,117.0,47.0,61.0,7.0,15.0,0.0,6.0,65.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
138,0.0,9.0,17.0,7.0,0.0,0.0,0.0,13.0,6.0,7.0,2.0,10.0,31.0,13.0,18.0,4.0,0.0,2.0,40.0,6.0,23.0,81.0,0.0,17.0,49.0,2.0,4.0,54.0,35.0,172.0,68.0,7.0,7.0,13.0,83.0,16.0,14.0,0.0,0.0,0.0,0.0,19.0,0.0,8.0,13.0,111.0,23.0,0.0,0.0,24.0,41.0,1.0,0.0,116.0,0.0,140.0,0.0,0.0,200.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,34.0,0.0,19.0,16.0,11.0,19.0,19.0,15.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,58.0,0.0,13.0,1.0,5.0,29.0,2.0,0.0,0.0,105.0,6.0,30.0,16.0,0.0,0.0,0.0,14.0,36.0,75.0,165.0,0.0,88.0,194.0,65.0,11.0,145.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,6.0,9.0,9.0,12.0,28.0,32.0,28.0,0.0,25.0,19.0,11.0,22.0,74.0,53.0,22.0,47.0,40.0,50.0,32.0,53.0,21.0,9.0,46.0,27.0,50.0,65.0,46.0,122.0,92.0,0.0,0.0,14.0,11.0,27.0,26.0,69.0,0.0,118.0,28.0,0.0,21.0,0.0,0.0,25.0,267.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,11.0,1.0,38.0,8.0,0.0,49.0,20.0,42.0,26.0,20.0,0.0,0.0,23.0,0.0,39.0,0.0,40.0,12.0,1.0,0.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,31.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,11.0,36.0,15.0,36.0,0.0,27.0,26.0,21.0,12.0,46.0,5.0,31.0,22.0,0.0,59.0,83.0,31.0,86.0,17.0,51.0,0.0,0.0,50.0,22.0,41.0,36.0,0.0,12.0,55.0,83.0,33.0,0.0,0.0,49.0,0.0,100.0,0.0,187.0,105.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,14.0,17.0,10.0,18.0,13.0,15.0,0.0,11.0,14.0,7.0,31.0,13.0,0.0,1.0,14.0,0.0,6.0,14.0,60.0,43.0,14.0,148.0,13.0,22.0,10.0,0.0,0.0,6.0,155.0,30.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,24.0,22.0,25.0,2.0,27.0,3.0,32.0,23.0,30.0,13.0,0.0,3.0,50.0,30.0,18.0,26.0,30.0,31.0,77.0,29.0,0.0,14.0,9.0,17.0,59.0,95.0,0.0,22.0,37.0,14.0,34.0,22.0,65.0,0.0,16.0,200.0,103.0,56.0,30.0,0.0,2.0,0.0,52.0,8.0,0.0,96.0,0.0,0.0,29.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,11.0,26.0,0.0,25.0,2.0,23.0,7.0,7.0,4.0,7.0,0.0,20.0,29.0,0.0,5.0,4.0,6.0,0.0,17.0,19.0,2.0,11.0,42.0,8.0,47.0,0.0,10.0,12.0,83.0,12.0,14.0,214.0,74.0,11.0,57.0,114.0,0.0,156.0,26.0,52.0,9.0,0.0,0.0,26.0,93.0,16.0,78.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,6.0,7.0,4.0,0.0,0.0,4.0,8.0,4.0,10.0,3.0,0.0,2.0,4.0,35.0,21.0,1.0,29.0,52.0,40.0,4.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,24.0,4.0,9.0,27.0,0.0,90.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,13.0,0.0,0.0,12.0,9.0,33.0,0.0,23.0,0.0,14.0,80.0,10.0,52.0,9.0,0.0,0.0,0.0,31.0,250.0,34.0,0.0,18.0,24.0,6.0,2.0,0.0,5.0,69.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,8.0,0.0,17.0,29.0,0.0,40.0,1.0,4.0,27.0,6.0,52.0,18.0,16.0,3.0,35.0,32.0,23.0,173.0,125.0,14.0,0.0,14.0,0.0,0.0,28.0,96.0,192.0,0.0,0.0,45.0,73.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,5.0,12.0,10.0,40.0,0.0,8.0,0.0,2.0,82.0,21.0,10.0,0.0,6.0,31.0,31.0,0.0,0.0,8.0,0.0,19.0,0.0,0.0,0.0,0.0,22.0,13.0,0.0,32.0,1.0,0.0,23.0,11.0,9.0,11.0,0.0,0.0,14.0,0.0,88.0,3.0,0.0,0.0,112.0,27.0,0.0,29.0,2.0,0.0,38.0,0.0,26.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,0.0,12.0,0.0,27.0,11.0,14.0,10.0,25.0,0.0,0.0,39.0,31.0,0.0,0.0,0.0,0.0,25.0,8.0,0.0,16.0,17.0,21.0,7.0,138.0,0.0,16.0,10.0,0.0,0.0,0.0,12.0,0.0,12.0,13.0,1.0,14.0,31.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,18.0,32.0,0.0,1.0,30.0,0.0,20.0,24.0,10.0,22.0,40.0,0.0,23.0,6.0,8.0,0.0,12.0,6.0,5.0,9.0,29.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,40.0,10.0,14.0,0.0,9.0,11.0,0.0,15.0,46.0,11.0,13.0,48.0,19.0,0.0,4.0,0.0,0.0,75.0,73.0,6.0,0.0,96.0,53.0,54.0,34.0,28.0,0.0,40.0,262.0,85.0,81.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,13.0,0.0,13.0,7.0,18.0,14.0,0.0,25.0,0.0,0.0,9.0,11.0,21.0,51.0,46.0,22.0,10.0,4.0,0.0,0.0,10.0,50.0,0.0,3.0,9.0,0.0,134.0,0.0,8.0,0.0,32.0,0.0,90.0,744.0,0.0,44.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,2.0,7.0,23.0,27.0,0.0,0.0,0.0,24.0,2.0,0.0,17.0,5.0,0.0,26.0,29.0,16.0,28.0,27.0,3.0,2.0,0.0,15.0,66.0,43.0,2.0,91.0,92.0,13.0,8.0,0.0,0.0,161.0,33.0,3.0,35.0,70.0,8.0,99.0,26.0,32.0,0.0,36.0,18.0,20.0,29.0,3.0,0.0,63.0,96.0,36.0,144.0,0.0,15.0,461.0,149.0,0.0,38.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,18.0,0.0,16.0,9.0,6.0,20.0,10.0,2.0,0.0,6.0,6.0,30.0,0.0,15.0,24.0,5.0,1.0,3.0,7.0,4.0,7.0,6.0,15.0,11.0,27.0,24.0,85.0,88.0,4.0,0.0,0.0,14.0,0.0,0.0,9.0,12.0,138.0,130.0,28.0,37.0,0.0,0.0,0.0,220.0,148.0,24.0,22.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,16.0,5.0,9.0,8.0,18.0,18.0,2.0,43.0,2.0,53.0,56.0,52.0,3.0,12.0,4.0,111.0,0.0,15.0,96.0,65.0,9.0,0.0,10.0,0.0,0.0,556.0,2.0,9.0,17.0,2.0,3.0,0.0,221.0,40.0,98.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,25.0,0.0,8.0,9.0,0.0,6.0,17.0,23.0,30.0,14.0,0.0,28.0,22.0,19.0,15.0,0.0,4.0,11.0,9.0,9.0,25.0,22.0,13.0,17.0,8.0,7.0,2.0,37.0,39.0,69.0,12.0,94.0,104.0,33.0,0.0,32.0,232.0,74.0,103.0,7.0,200.0,103.0,227.0,43.0,71.0,35.0,153.0,195.0,20.0,57.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,3.0,5.0,15.0,3.0,0.0,18.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,24.0,0.0,27.0,2.0,0.0,11.0,0.0,3.0,9.0,0.0,10.0,4.0,0.0,0.0,14.0,0.0,9.0,16.0,8.0,0.0,5.0,9.0,,,,,,,
158,15.0,5.0,0.0,3.0,11.0,1.0,19.0,39.0,32.0,16.0,17.0,47.0,6.0,0.0,14.0,1.0,0.0,32.0,11.0,8.0,13.0,0.0,0.0,30.0,0.0,48.0,8.0,0.0,0.0,14.0,0.0,241.0,9.0,49.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,13.0,0.0,47.0,0.0,0.0,6.0,19.0,23.0,0.0,0.0,0.0,11.0,10.0,9.0,25.0,8.0,0.0,0.0,10.0,35.0,59.0,28.0,3.0,2.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,1.0,0.0,23.0,31.0,6.0,8.0,22.0,12.0,22.0,35.0,0.0,0.0,16.0,26.0,0.0,0.0,0.0,176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,17.0,17.0,7.0,1.0,23.0,22.0,20.0,10.0,12.0,12.0,11.0,0.0,4.0,23.0,11.0,0.0,0.0,13.0,33.0,19.0,11.0,27.0,49.0,0.0,0.0,31.0,96.0,90.0,28.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,13.0,0.0,0.0,40.0,0.0,59.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,7.0,38.0,27.0,0.0,10.0,18.0,7.0,54.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,3.0,0.0,17.0,47.0,13.0,0.0,27.0,16.0,0.0,218.0,52.0,0.0,0.0,0.0,0.0,28.0,5.0,0.0,0.0,40.0,0.0,118.0,0.0,0.0,0.0,26.0,23.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,0.0,8.0,0.0,21.0,8.0,0.0,13.0,1.0,4.0,24.0,20.0,0.0,0.0,90.0,6.0,32.0,0.0,1.0,11.0,18.0,2.0,25.0,0.0,0.0,104.0,0.0,33.0,104.0,0.0,0.0,83.0,0.0,117.0,101.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,14.0,0.0,15.0,23.0,12.0,11.0,0.0,11.0,4.0,51.0,52.0,49.0,0.0,92.0,27.0,61.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,0.0,6.0,19.0,0.0,38.0,19.0,4.0,14.0,7.0,0.0,19.0,44.0,12.0,16.0,18.0,26.0,19.0,13.0,25.0,36.0,2.0,4.0,22.0,0.0,19.0,28.0,0.0,11.0,45.0,51.0,22.0,0.0,12.0,5.0,15.0,34.0,43.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,78.0,44.0,0.0,0.0,14.0,7.0,7.0,0.0,35.0,19.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
