,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
225,10.0,1.0,7.0,24.0,22.0,30.0,12.0,40.0,18.0,10.0,8.0,3.0,18.0,57.0,74.0,47.0,0.0,58.0,54.0,0.0,111.0,11.0,30.0,0.0,0.0,42.0,3.0,0.0,14.0,18.0,4.0,7.0,29.0,12.0,10.0,0.0,1.0,4.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,11.0,10.0,16.0,0.0,38.0,18.0,31.0,7.0,0.0,39.0,32.0,21.0,59.0,8.0,13.0,0.0,0.0,0.0,72.0,8.0,50.0,7.0,0.0,18.0,7.0,0.0,45.0,0.0,26.0,33.0,79.0,0.0,0.0,1.0,56.0,0.0,85.0,0.0,36.0,39.0,25.0,26.0,14.0,68.0,93.0,10.0,45.0,99.0,52.0,0.0,47.0,0.0,35.0,5.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,22.0,16.0,31.0,9.0,0.0,2.0,11.0,3.0,27.0,16.0,29.0,9.0,10.0,7.0,8.0,57.0,68.0,50.0,50.0,20.0,0.0,1.0,12.0,11.0,10.0,15.0,30.0,9.0,18.0,87.0,93.0,0.0,48.0,2.0,19.0,1.0,23.0,8.0,23.0,95.0,0.0,32.0,3.0,0.0,0.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,16.0,9.0,9.0,0.0,7.0,17.0,0.0,0.0,21.0,10.0,5.0,5.0,7.0,17.0,29.0,23.0,13.0,3.0,38.0,35.0,21.0,0.0,19.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,27.0,6.0,3.0,6.0,9.0,30.0,13.0,5.0,20.0,70.0,0.0,6.0,8.0,1.0,38.0,0.0,8.0,0.0,32.0,16.0,40.0,18.0,0.0,11.0,14.0,52.0,28.0,0.0,57.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,20.0,0.0,0.0,32.0,0.0,0.0,36.0,0.0,258.0,156.0,9.0,39.0,52.0,57.0,213.0,22.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,24.0,2.0,10.0,10.0,17.0,3.0,34.0,57.0,16.0,105.0,53.0,34.0,18.0,10.0,5.0,45.0,0.0,86.0,131.0,20.0,0.0,16.0,9.0,27.0,275.0,343.0,48.0,97.0,33.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,10.0,2.0,8.0,0.0,36.0,0.0,29.0,58.0,72.0,29.0,6.0,27.0,16.0,40.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,29.0,3.0,44.0,0.0,25.0,4.0,32.0,9.0,16.0,29.0,21.0,0.0,1.0,38.0,21.0,11.0,35.0,56.0,0.0,15.0,0.0,19.0,28.0,18.0,11.0,102.0,0.0,55.0,10.0,0.0,0.0,3.0,13.0,38.0,7.0,26.0,30.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,28.0,21.0,5.0,21.0,14.0,0.0,24.0,3.0,50.0,42.0,17.0,10.0,52.0,33.0,0.0,33.0,3.0,45.0,7.0,64.0,82.0,0.0,3.0,33.0,13.0,10.0,18.0,17.0,0.0,28.0,23.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,10.0,6.0,0.0,0.0,15.0,15.0,65.0,57.0,14.0,154.0,0.0,59.0,29.0,110.0,164.0,0.0,69.0,0.0,63.0,0.0,13.0,0.0,0.0,22.0,0.0,8.0,0.0,11.0,0.0,7.0,0.0,25.0,0.0,54.0,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,16.0,18.0,43.0,0.0,23.0,18.0,12.0,108.0,53.0,15.0,2.0,1.0,15.0,11.0,0.0,41.0,36.0,26.0,45.0,16.0,0.0,6.0,1.0,0.0,5.0,1.0,5.0,0.0,12.0,0.0,16.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,13.0,0.0,13.0,13.0,18.0,9.0,0.0,11.0,7.0,4.0,61.0,12.0,11.0,0.0,0.0,129.0,70.0,1.0,66.0,0.0,14.0,29.0,3.0,56.0,18.0,36.0,70.0,90.0,46.0,104.0,96.0,35.0,0.0,8.0,6.0,57.0,0.0,20.0,38.0,28.0,13.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,0.0,13.0,15.0,18.0,39.0,17.0,0.0,16.0,9.0,0.0,13.0,0.0,21.0,69.0,48.0,11.0,2.0,4.0,9.0,16.0,10.0,66.0,24.0,29.0,42.0,63.0,11.0,2.0,13.0,11.0,41.0,6.0,0.0,0.0,388.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,6.0,12.0,0.0,37.0,14.0,5.0,31.0,12.0,8.0,6.0,0.0,12.0,12.0,17.0,13.0,31.0,56.0,4.0,15.0,12.0,25.0,0.0,20.0,24.0,2.0,23.0,0.0,36.0,56.0,28.0,15.0,19.0,222.0,218.0,14.0,0.0,0.0,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,5.0,3.0,18.0,6.0,12.0,21.0,4.0,10.0,11.0,5.0,80.0,6.0,39.0,17.0,7.0,1.0,14.0,21.0,50.0,2.0,33.0,164.0,47.0,47.0,0.0,0.0,29.0,0.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,17.0,16.0,24.0,0.0,16.0,17.0,0.0,32.0,6.0,16.0,45.0,43.0,2.0,17.0,49.0,6.0,41.0,53.0,19.0,76.0,0.0,18.0,29.0,0.0,0.0,0.0,33.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,20.0,23.0,7.0,8.0,4.0,12.0,33.0,0.0,22.0,0.0,9.0,13.0,22.0,12.0,0.0,4.0,22.0,22.0,39.0,8.0,10.0,6.0,3.0,0.0,0.0,213.0,0.0,34.0,0.0,39.0,51.0,228.0,0.0,24.0,29.0,94.0,0.0,118.0,8.0,0.0,5.0,26.0,0.0,57.0,117.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,9.0,14.0,7.0,3.0,43.0,5.0,3.0,3.0,28.0,31.0,5.0,0.0,14.0,14.0,11.0,9.0,8.0,27.0,19.0,17.0,16.0,6.0,13.0,18.0,21.0,44.0,28.0,6.0,29.0,0.0,60.0,9.0,6.0,8.0,16.0,40.0,0.0,27.0,14.0,2.0,44.0,17.0,15.0,42.0,0.0,0.0,16.0,10.0,68.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,11.0,3.0,3.0,0.0,24.0,8.0,8.0,8.0,3.0,8.0,2.0,23.0,1.0,0.0,0.0,37.0,20.0,0.0,9.0,3.0,6.0,0.0,16.0,0.0,8.0,0.0,61.0,0.0,9.0,13.0,12.0,3.0,41.0,0.0,3.0,29.0,0.0,50.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,7.0,4.0,9.0,31.0,25.0,3.0,46.0,10.0,11.0,53.0,11.0,0.0,3.0,25.0,0.0,45.0,15.0,9.0,2.0,0.0,0.0,36.0,52.0,14.0,0.0,4.0,0.0,27.0,0.0,0.0,153.0,31.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,11.0,5.0,8.0,0.0,0.0,48.0,56.0,71.0,12.0,9.0,3.0,5.0,0.0,5.0,16.0,23.0,18.0,5.0,2.0,0.0,0.0,49.0,0.0,17.0,0.0,38.0,37.0,68.0,0.0,34.0,30.0,0.0,0.0,115.0,0.0,48.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,23.0,0.0,7.0,0.0,0.0,9.0,35.0,52.0,13.0,46.0,55.0,82.0,18.0,192.0,22.0,7.0,0.0,21.0,150.0,10.0,0.0,262.0,0.0,2.0,0.0,12.0,20.0,41.0,62.0,191.0,40.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,8.0,2.0,9.0,27.0,0.0,3.0,4.0,3.0,0.0,8.0,2.0,25.0,2.0,13.0,0.0,51.0,10.0,0.0,0.0,21.0,1.0,20.0,0.0,0.0,72.0,18.0,0.0,82.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,75.0,20.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,0.0,2.0,7.0,10.0,31.0,10.0,17.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,7.0,0.0,5.0,0.0,32.0,12.0,18.0,60.0,0.0,0.0,19.0,18.0,20.0,2.0,0.0,3.0,19.0,58.0,0.0,11.0,18.0,38.0,81.0,15.0,38.0,0.0,18.0,0.0,61.0,31.0,43.0,64.0,65.0,104.0,68.0,23.0,27.0,1.0,2.0,0.0,0.0,12.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,17.0,0.0,21.0,0.0,6.0,0.0,17.0,5.0,0.0,49.0,23.0,25.0,13.0,0.0,11.0,19.0,90.0,28.0,0.0,62.0,12.0,10.0,1.0,79.0,39.0,56.0,24.0,0.0,12.0,35.0,19.0,36.0,0.0,142.0,139.0,0.0,343.0,175.0,70.0,169.0,33.0,6.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,16.0,11.0,3.0,7.0,34.0,18.0,27.0,13.0,0.0,36.0,0.0,81.0,14.0,0.0,19.0,12.0,18.0,8.0,0.0,9.0,10.0,18.0,71.0,11.0,31.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,2.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,69.0,3.0,16.0,0.0,3.0,6.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,7.0,12.0,6.0,7.0,2.0,1.0,10.0,2.0,9.0,9.0,3.0,0.0,18.0,0.0,17.0,70.0,39.0,2.0,0.0,21.0,4.0,2.0,24.0,44.0,6.0,0.0,8.0,6.0,2.0,0.0,20.0,15.0,8.0,49.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,32.0,12.0,23.0,11.0,6.0,15.0,8.0,15.0,4.0,29.0,0.0,2.0,1.0,12.0,5.0,0.0,55.0,66.0,0.0,40.0,2.0,136.0,3.0,0.0,0.0,0.0,12.0,12.0,9.0,0.0,17.0,185.0,86.0,68.0,39.0,0.0,20.0,26.0,6.0,12.0,2.0,10.0,0.0,59.0,9.0,15.0,0.0,52.0,274.0,11.0,33.0,92.0,0.0,12.0,18.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,13.0,8.0,46.0,12.0,14.0,27.0,29.0,29.0,25.0,150.0,20.0,54.0,40.0,0.0,20.0,36.0,133.0,133.0,0.0,5.0,4.0,20.0,15.0,79.0,63.0,0.0,53.0,17.0,0.0,0.0,2.0,3.0,4.0,7.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,20.0,32.0,0.0,8.0,26.0,0.0,23.0,32.0,14.0,0.0,52.0,20.0,55.0,0.0,10.0,17.0,66.0,3.0,15.0,15.0,0.0,66.0,1.0,0.0,9.0,13.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,208.0,91.0,98.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,18.0,25.0,0.0,6.0,60.0,0.0,4.0,0.0,22.0,31.0,6.0,12.0,24.0,54.0,8.0,0.0,2.0,0.0,19.0,15.0,14.0,0.0,19.0,22.0,116.0,92.0,95.0,0.0,0.0,9.0,144.0,81.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,24.0,4.0,10.0,26.0,30.0,40.0,2.0,21.0,0.0,0.0,0.0,0.0,57.0,4.0,35.0,0.0,13.0,0.0,0.0,0.0,20.0,0.0,0.0,6.0,0.0,0.0,0.0,14.0,0.0,279.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,10.0,21.0,11.0,6.0,30.0,20.0,9.0,30.0,36.0,49.0,15.0,62.0,0.0,0.0,16.0,10.0,15.0,8.0,30.0,9.0,0.0,0.0,14.0,4.0,25.0,26.0,4.0,0.0,4.0,46.0,28.0,0.0,87.0,0.0,31.0,137.0,2.0,0.0,36.0,0.0,149.0,108.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,20.0,15.0,10.0,27.0,17.0,17.0,12.0,3.0,29.0,40.0,1.0,49.0,0.0,6.0,27.0,11.0,19.0,50.0,5.0,73.0,0.0,159.0,0.0,21.0,0.0,0.0,0.0,23.0,16.0,0.0,116.0,10.0,14.0,0.0,11.0,11.0,8.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,23.0,0.0,14.0,3.0,7.0,0.0,11.0,45.0,0.0,1.0,15.0,30.0,4.0,16.0,0.0,5.0,14.0,0.0,0.0,0.0,20.0,2.0,0.0,33.0,40.0,0.0,1.0,0.0,26.0,55.0,52.0,51.0,19.0,54.0,19.0,30.0,0.0,75.0,71.0,0.0,0.0,221.0,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,24.0,16.0,0.0,2.0,9.0,0.0,0.0,21.0,0.0,45.0,56.0,24.0,9.0,33.0,0.0,45.0,12.0,15.0,0.0,10.0,34.0,33.0,17.0,16.0,36.0,18.0,11.0,23.0,0.0,21.0,2.0,0.0,0.0,0.0,123.0,0.0,12.0,16.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,0.0,44.0,2.0,35.0,13.0,19.0,0.0,24.0,17.0,15.0,4.0,16.0,0.0,8.0,18.0,0.0,15.0,0.0,0.0,11.0,5.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,5.0,0.0,4.0,18.0,8.0,11.0,5.0,13.0,33.0,4.0,44.0,0.0,39.0,65.0,0.0,0.0,0.0,21.0,2.0,22.0,0.0,0.0,0.0,7.0,0.0,32.0,270.0,33.0,55.0,43.0,14.0,37.0,143.0,2.0,19.0,0.0,34.0,0.0,0.0,83.0,180.0,60.0,104.0,153.0,22.0,76.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,24.0,8.0,8.0,12.0,103.0,26.0,0.0,3.0,908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,0.0,12.0,22.0,13.0,20.0,5.0,0.0,0.0,29.0,41.0,17.0,25.0,1.0,0.0,8.0,1.0,0.0,6.0,6.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,11.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,9.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,11.0,0.0,7.0,10.0,0.0,10.0,0.0,20.0,27.0,42.0,24.0,15.0,21.0,0.0,14.0,22.0,0.0,53.0,16.0,2.0,0.0,9.0,24.0,27.0,72.0,15.0,0.0,13.0,6.0,198.0,0.0,14.0,0.0,6.0,369.0,0.0,1.0,31.0,133.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,0.0,9.0,0.0,0.0,8.0,15.0,23.0,1.0,0.0,16.0,6.0,26.0,72.0,20.0,10.0,18.0,5.0,6.0,44.0,0.0,1.0,40.0,7.0,12.0,0.0,0.0,21.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,22.0,14.0,15.0,22.0,16.0,5.0,15.0,24.0,32.0,0.0,29.0,3.0,1.0,12.0,0.0,2.0,31.0,11.0,23.0,32.0,60.0,178.0,11.0,25.0,14.0,12.0,1.0,48.0,18.0,56.0,137.0,0.0,28.0,0.0,2.0,44.0,0.0,339.0,403.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,19.0,19.0,16.0,26.0,27.0,0.0,7.0,0.0,8.0,6.0,24.0,33.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,67.0,0.0,0.0,38.0,146.0,183.0,25.0,0.0,0.0,0.0,42.0,381.0,0.0,190.0,0.0,139.0,39.0,39.0,46.0,109.0,116.0,59.0,15.0,36.0,179.0,0.0,145.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,9.0,15.0,6.0,11.0,2.0,2.0,55.0,62.0,14.0,8.0,65.0,14.0,16.0,110.0,0.0,0.0,123.0,14.0,0.0,163.0,143.0,0.0,45.0,25.0,33.0,1.0,139.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,8.0,4.0,31.0,24.0,31.0,12.0,25.0,8.0,0.0,34.0,3.0,13.0,12.0,51.0,0.0,34.0,43.0,107.0,36.0,11.0,57.0,61.0,154.0,13.0,0.0,39.0,0.0,0.0,37.0,0.0,0.0,21.0,0.0,343.0,89.0,39.0,0.0,0.0,29.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,22.0,0.0,11.0,16.0,18.0,9.0,0.0,11.0,1.0,32.0,0.0,4.0,0.0,41.0,22.0,30.0,21.0,68.0,51.0,6.0,36.0,26.0,0.0,250.0,15.0,0.0,44.0,17.0,98.0,47.0,17.0,0.0,16.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,14.0,10.0,10.0,25.0,20.0,13.0,14.0,13.0,20.0,12.0,22.0,16.0,27.0,42.0,90.0,29.0,35.0,89.0,19.0,8.0,24.0,23.0,33.0,0.0,6.0,0.0,14.0,89.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,7.0,9.0,22.0,9.0,3.0,19.0,19.0,5.0,59.0,0.0,19.0,45.0,25.0,9.0,59.0,44.0,16.0,20.0,41.0,91.0,34.0,93.0,4.0,0.0,5.0,0.0,0.0,21.0,75.0,6.0,15.0,34.0,15.0,39.0,21.0,0.0,0.0,18.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,20.0,0.0,7.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,0.0,8.0,0.0,15.0,4.0,18.0,16.0,1.0,0.0,17.0,14.0,0.0,2.0,8.0,4.0,65.0,4.0,19.0,38.0,11.0,61.0,10.0,13.0,82.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,18.0,20.0,0.0,12.0,15.0,29.0,0.0,0.0,21.0,31.0,39.0,42.0,50.0,68.0,8.0,50.0,0.0,27.0,27.0,73.0,11.0,1.0,29.0,51.0,0.0,0.0,58.0,0.0,27.0,63.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,78.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,20.0,11.0,0.0,34.0,3.0,13.0,9.0,8.0,6.0,7.0,9.0,22.0,0.0,9.0,16.0,21.0,11.0,0.0,0.0,0.0,10.0,11.0,0.0,44.0,0.0,80.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,16.0,0.0,0.0,54.0,21.0,20.0,18.0,0.0,110.0,7.0,3.0,2.0,11.0,16.0,5.0,35.0,91.0,0.0,6.0,63.0,56.0,82.0,0.0,0.0,38.0,5.0,76.0,2.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,17.0,0.0,25.0,1.0,11.0,10.0,6.0,6.0,0.0,13.0,27.0,15.0,125.0,46.0,9.0,27.0,1.0,0.0,0.0,0.0,12.0,22.0,0.0,0.0,16.0,6.0,18.0,9.0,8.0,37.0,19.0,60.0,53.0,63.0,38.0,0.0,20.0,20.0,66.0,135.0,16.0,13.0,0.0,21.0,24.0,29.0,0.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,17.0,34.0,1.0,11.0,56.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,27.0,65.0,4.0,178.0,23.0,35.0,40.0,21.0,43.0,11.0,72.0,41.0,0.0,35.0,32.0,0.0,121.0,11.0,153.0,0.0,44.0,52.0,7.0,0.0,0.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,7.0,13.0,23.0,31.0,18.0,5.0,9.0,7.0,0.0,3.0,1.0,0.0,2.0,30.0,14.0,6.0,23.0,9.0,0.0,6.0,2.0,24.0,29.0,17.0,5.0,0.0,0.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,6.0,0.0,7.0,11.0,24.0,53.0,1.0,15.0,8.0,0.0,4.0,26.0,0.0,21.0,4.0,6.0,13.0,0.0,0.0,12.0,3.0,9.0,21.0,25.0,0.0,13.0,0.0,3.0,7.0,6.0,6.0,0.0,11.0,11.0,98.0,23.0,0.0,53.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,37.0,0.0,454.0,6.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
