,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
105,19.0,8.0,17.0,3.0,53.0,34.0,25.0,0.0,26.0,7.0,57.0,3.0,236.0,334.0,362.0,129.0,0.0,25.0,66.0,101.0,170.0,0.0,406.0,0.0,42.0,55.0,11.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,24.0,18.0,16.0,12.0,28.0,13.0,17.0,5.0,61.0,0.0,23.0,0.0,61.0,12.0,10.0,0.0,0.0,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,7.0,30.0,51.0,22.0,0.0,0.0,0.0,23.0,21.0,15.0,19.0,24.0,0.0,63.0,1.0,0.0,21.0,42.0,12.0,4.0,0.0,0.0,0.0,6.0,21.0,3.0,146.0,20.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,17.0,22.0,10.0,27.0,13.0,12.0,11.0,20.0,10.0,0.0,13.0,101.0,12.0,6.0,7.0,0.0,5.0,0.0,32.0,0.0,0.0,0.0,27.0,117.0,7.0,62.0,0.0,0.0,1.0,105.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,5.0,80.0,0.0,132.0,57.0,5.0,0.0,22.0,56.0,39.0,7.0,0.0,0.0,74.0,5.0,69.0,0.0,4.0,52.0,141.0,11.0,28.0,148.0,0.0,509.0,45.0,222.0,3.0,21.0,0.0,29.0,134.0,51.0,234.0,13.0,47.0,89.0,20.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,6.0,4.0,22.0,6.0,12.0,0.0,16.0,0.0,0.0,0.0,12.0,15.0,67.0,29.0,2.0,12.0,26.0,0.0,11.0,0.0,6.0,0.0,1.0,23.0,23.0,0.0,14.0,0.0,23.0,0.0,0.0,7.0,0.0,0.0,552.0,0.0,0.0,1.0,119.0,735.0,14.0,170.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,11.0,0.0,0.0,16.0,15.0,4.0,30.0,15.0,15.0,12.0,18.0,22.0,11.0,0.0,11.0,103.0,0.0,0.0,33.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,19.0,0.0,0.0,17.0,12.0,8.0,36.0,8.0,0.0,12.0,0.0,0.0,2.0,66.0,3.0,27.0,21.0,5.0,4.0,5.0,68.0,3.0,89.0,39.0,4.0,55.0,14.0,78.0,70.0,5.0,27.0,17.0,11.0,0.0,0.0,23.0,102.0,0.0,32.0,13.0,14.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,0.0,15.0,2.0,11.0,8.0,8.0,24.0,0.0,0.0,2.0,5.0,35.0,6.0,10.0,20.0,14.0,82.0,9.0,31.0,28.0,4.0,67.0,54.0,3.0,16.0,20.0,15.0,4.0,207.0,18.0,0.0,0.0,4.0,12.0,25.0,57.0,1.0,0.0,0.0,2.0,61.0,85.0,91.0,44.0,8.0,70.0,40.0,17.0,187.0,20.0,35.0,0.0,9.0,0.0,0.0,71.0,10.0,24.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,9.0,27.0,18.0,0.0,22.0,26.0,2.0,22.0,58.0,21.0,169.0,29.0,0.0,30.0,15.0,25.0,0.0,2.0,0.0,42.0,58.0,81.0,54.0,288.0,78.0,49.0,121.0,22.0,5.0,205.0,20.0,26.0,208.0,303.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,49.0,9.0,14.0,0.0,21.0,10.0,4.0,7.0,0.0,56.0,39.0,0.0,18.0,55.0,42.0,70.0,0.0,10.0,0.0,32.0,80.0,17.0,53.0,14.0,6.0,4.0,0.0,0.0,30.0,27.0,52.0,28.0,0.0,28.0,22.0,0.0,0.0,11.0,33.0,0.0,372.0,0.0,61.0,164.0,49.0,25.0,46.0,14.0,20.0,0.0,16.0,79.0,23.0,122.0,70.0,0.0,59.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,27.0,3.0,6.0,0.0,65.0,59.0,14.0,1.0,0.0,29.0,9.0,0.0,0.0,63.0,0.0,17.0,7.0,98.0,1.0,13.0,88.0,10.0,40.0,103.0,0.0,0.0,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,6.0,0.0,40.0,13.0,43.0,2.0,36.0,0.0,24.0,0.0,65.0,18.0,30.0,57.0,15.0,1.0,7.0,0.0,0.0,6.0,0.0,0.0,18.0,60.0,140.0,0.0,11.0,14.0,11.0,14.0,17.0,0.0,7.0,0.0,5.0,13.0,9.0,27.0,26.0,0.0,112.0,66.0,27.0,89.0,43.0,48.0,114.0,30.0,235.0,14.0,163.0,22.0,0.0,20.0,15.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,18.0,130.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,1.0,15.0,0.0,0.0,15.0,0.0,15.0,5.0,11.0,5.0,62.0,31.0,0.0,69.0,23.0,0.0,7.0,17.0,2.0,38.0,20.0,185.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,2.0,20.0,5.0,17.0,5.0,15.0,0.0,0.0,24.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,0.0,14.0,19.0,11.0,2.0,63.0,0.0,0.0,0.0,0.0,23.0,5.0,7.0,3.0,12.0,21.0,14.0,6.0,39.0,0.0,21.0,34.0,6.0,64.0,83.0,31.0,9.0,21.0,59.0,0.0,25.0,31.0,0.0,10.0,22.0,13.0,5.0,1.0,0.0,0.0,5.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,13.0,10.0,6.0,0.0,6.0,0.0,2.0,0.0,29.0,15.0,0.0,2.0,0.0,56.0,0.0,0.0,28.0,9.0,27.0,5.0,0.0,0.0,88.0,0.0,17.0,2.0,77.0,0.0,0.0,0.0,130.0,9.0,1.0,0.0,0.0,7.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,9.0,8.0,25.0,25.0,21.0,0.0,5.0,37.0,0.0,25.0,21.0,2.0,0.0,12.0,0.0,27.0,0.0,1.0,5.0,12.0,0.0,0.0,8.0,14.0,0.0,0.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,19.0,5.0,6.0,3.0,16.0,13.0,0.0,25.0,8.0,5.0,11.0,6.0,27.0,32.0,0.0,39.0,0.0,57.0,151.0,229.0,21.0,6.0,63.0,50.0,0.0,0.0,56.0,88.0,0.0,68.0,19.0,8.0,257.0,27.0,11.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,38.0,18.0,8.0,2.0,12.0,0.0,11.0,18.0,29.0,47.0,0.0,137.0,0.0,0.0,23.0,49.0,0.0,52.0,38.0,9.0,0.0,13.0,22.0,60.0,12.0,18.0,0.0,2.0,0.0,0.0,5.0,20.0,673.0,37.0,37.0,126.0,140.0,0.0,213.0,435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,28.0,27.0,39.0,0.0,1.0,0.0,29.0,10.0,16.0,5.0,2.0,19.0,6.0,9.0,16.0,21.0,11.0,0.0,0.0,243.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,0.0,0.0,17.0,7.0,14.0,28.0,0.0,4.0,20.0,23.0,106.0,26.0,5.0,119.0,61.0,17.0,27.0,43.0,0.0,25.0,12.0,0.0,29.0,0.0,0.0,12.0,65.0,25.0,35.0,20.0,0.0,0.0,35.0,45.0,30.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,6.0,9.0,15.0,43.0,40.0,26.0,87.0,0.0,4.0,8.0,28.0,1.0,28.0,43.0,34.0,90.0,0.0,0.0,20.0,31.0,91.0,577.0,0.0,54.0,0.0,80.0,0.0,4.0,21.0,250.0,6.0,139.0,32.0,270.0,0.0,663.0,0.0,417.0,661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,18.0,10.0,7.0,25.0,0.0,6.0,22.0,35.0,56.0,0.0,0.0,38.0,41.0,23.0,0.0,5.0,12.0,0.0,57.0,6.0,0.0,0.0,36.0,3.0,5.0,7.0,9.0,54.0,166.0,45.0,0.0,16.0,0.0,1.0,128.0,0.0,0.0,34.0,64.0,11.0,90.0,26.0,55.0,248.0,42.0,247.0,440.0,0.0,59.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
129,34.0,59.0,10.0,5.0,1.0,0.0,46.0,18.0,4.0,11.0,10.0,39.0,23.0,18.0,56.0,0.0,11.0,27.0,39.0,7.0,0.0,0.0,0.0,0.0,2.0,164.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,6.0,18.0,14.0,11.0,0.0,14.0,29.0,7.0,0.0,8.0,45.0,0.0,9.0,0.0,188.0,13.0,15.0,27.0,0.0,25.0,0.0,29.0,19.0,15.0,32.0,47.0,12.0,0.0,15.0,0.0,184.0,0.0,97.0,170.0,0.0,3.0,28.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,10.0,2.0,6.0,36.0,15.0,0.0,4.0,3.0,42.0,20.0,25.0,0.0,46.0,41.0,16.0,21.0,21.0,4.0,21.0,41.0,0.0,135.0,5.0,104.0,0.0,73.0,60.0,3.0,13.0,0.0,9.0,0.0,0.0,31.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,13.0,0.0,34.0,16.0,6.0,7.0,77.0,25.0,11.0,26.0,28.0,0.0,3.0,10.0,19.0,17.0,27.0,2.0,17.0,38.0,12.0,7.0,17.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,4.0,22.0,0.0,4.0,8.0,11.0,35.0,15.0,61.0,17.0,3.0,0.0,0.0,24.0,106.0,94.0,36.0,18.0,80.0,20.0,11.0,0.0,0.0,25.0,8.0,140.0,111.0,0.0,0.0,5.0,34.0,412.0,13.0,32.0,21.0,65.0,14.0,0.0,0.0,0.0,0.0,0.0,10.0,54.0,0.0,93.0,0.0,0.0,281.0,0.0,57.0,0.0,0.0,0.0,0.0,14.0,4.0,8.0,0.0,1.0,42.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,0.0,19.0,18.0,6.0,0.0,17.0,23.0,64.0,70.0,60.0,1.0,50.0,40.0,19.0,29.0,53.0,23.0,1.0,16.0,25.0,0.0,26.0,79.0,0.0,0.0,0.0,33.0,5.0,0.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,10.0,9.0,36.0,14.0,41.0,3.0,0.0,33.0,9.0,4.0,26.0,94.0,20.0,10.0,6.0,16.0,0.0,0.0,21.0,0.0,0.0,34.0,0.0,16.0,13.0,98.0,22.0,26.0,134.0,8.0,66.0,91.0,42.0,6.0,22.0,4.0,405.0,298.0,94.0,22.0,165.0,79.0,8.0,25.0,10.0,16.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,26.0,11.0,7.0,0.0,13.0,0.0,22.0,15.0,52.0,0.0,8.0,4.0,10.0,1.0,15.0,9.0,20.0,11.0,68.0,24.0,1.0,23.0,8.0,0.0,0.0,40.0,44.0,0.0,71.0,0.0,0.0,109.0,20.0,17.0,0.0,31.0,0.0,0.0,6.0,79.0,0.0,0.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,4.0,26.0,27.0,2.0,29.0,92.0,0.0,12.0,10.0,9.0,59.0,3.0,1.0,21.0,7.0,60.0,23.0,0.0,68.0,90.0,32.0,0.0,32.0,0.0,0.0,146.0,0.0,0.0,44.0,134.0,58.0,0.0,148.0,23.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,16.0,12.0,5.0,0.0,14.0,8.0,52.0,13.0,9.0,5.0,6.0,34.0,45.0,5.0,22.0,9.0,7.0,40.0,5.0,314.0,22.0,0.0,19.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,29.0,22.0,33.0,13.0,107.0,3.0,0.0,149.0,93.0,24.0,30.0,28.0,117.0,0.0,267.0,0.0,122.0,0.0,345.0,0.0,0.0,268.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,0.0,20.0,1.0,0.0,20.0,24.0,75.0,17.0,5.0,3.0,46.0,19.0,28.0,12.0,35.0,0.0,141.0,46.0,114.0,57.0,26.0,0.0,19.0,5.0,125.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,0.0,0.0,2.0,2.0,30.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,22.0,1.0,3.0,32.0,9.0,27.0,49.0,33.0,35.0,14.0,16.0,42.0,31.0,20.0,106.0,77.0,0.0,0.0,118.0,14.0,0.0,134.0,45.0,98.0,0.0,0.0,0.0,588.0,190.0,0.0,0.0,0.0,117.0,0.0,0.0,7.0,0.0,14.0,0.0,8.0,9.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,12.0,21.0,13.0,0.0,25.0,8.0,0.0,22.0,14.0,27.0,21.0,193.0,24.0,5.0,37.0,30.0,19.0,13.0,21.0,0.0,39.0,0.0,4.0,18.0,6.0,0.0,0.0,82.0,15.0,0.0,36.0,12.0,0.0,99.0,130.0,0.0,685.0,22.0,0.0,0.0,6.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,6.0,8.0,23.0,13.0,0.0,0.0,67.0,5.0,48.0,28.0,39.0,4.0,3.0,2.0,20.0,23.0,32.0,15.0,4.0,0.0,19.0,9.0,166.0,0.0,15.0,18.0,0.0,228.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,11.0,0.0,18.0,2.0,22.0,64.0,24.0,13.0,22.0,27.0,0.0,134.0,95.0,14.0,0.0,0.0,123.0,39.0,7.0,106.0,50.0,0.0,0.0,44.0,0.0,48.0,26.0,31.0,64.0,10.0,0.0,38.0,19.0,260.0,168.0,50.0,108.0,441.0,18.0,10.0,55.0,0.0,15.0,1.0,88.0,0.0,0.0,4.0,19.0,0.0,5.0,479.0,20.0,43.0,0.0,0.0,0.0,19.0,0.0,10.0,9.0,6.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
144,4.0,6.0,2.0,10.0,1.0,0.0,4.0,3.0,14.0,2.0,18.0,0.0,42.0,13.0,17.0,11.0,75.0,55.0,4.0,43.0,19.0,0.0,18.0,25.0,21.0,9.0,87.0,0.0,5.0,39.0,20.0,0.0,0.0,17.0,0.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,0.0,0.0,12.0,0.0,10.0,6.0,16.0,18.0,27.0,0.0,81.0,0.0,28.0,193.0,19.0,47.0,20.0,28.0,0.0,6.0,19.0,0.0,0.0,5.0,6.0,35.0,10.0,57.0,0.0,0.0,4.0,46.0,0.0,28.0,42.0,0.0,39.0,141.0,22.0,41.0,52.0,4.0,6.0,15.0,0.0,25.0,19.0,32.0,76.0,65.0,8.0,45.0,0.0,194.0,0.0,56.0,66.0,0.0,0.0,0.0,8.0,33.0,27.0,33.0,16.0,0.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,28.0,13.0,10.0,0.0,0.0,0.0,107.0,24.0,8.0,0.0,0.0,62.0,11.0,89.0,0.0,62.0,28.0,23.0,20.0,0.0,24.0,12.0,16.0,93.0,0.0,0.0,0.0,15.0,11.0,14.0,38.0,0.0,0.0,42.0,44.0,0.0,23.0,109.0,77.0,1.0,9.0,0.0,19.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,13.0,14.0,0.0,1.0,24.0,14.0,4.0,27.0,1.0,15.0,45.0,5.0,44.0,16.0,10.0,12.0,0.0,11.0,48.0,55.0,25.0,0.0,64.0,74.0,10.0,5.0,35.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,23.0,15.0,0.0,7.0,1.0,4.0,13.0,1.0,16.0,7.0,41.0,3.0,28.0,0.0,3.0,1.0,15.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,17.0,76.0,1.0,8.0,27.0,0.0,30.0,15.0,0.0,2.0,126.0,13.0,0.0,0.0,30.0,71.0,1.0,29.0,95.0,6.0,0.0,78.0,45.0,26.0,30.0,10.0,16.0,11.0,137.0,542.0,0.0,5.0,55.0,5.0,0.0,14.0,14.0,1.0,12.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,19.0,9.0,6.0,0.0,17.0,3.0,2.0,55.0,0.0,21.0,65.0,3.0,36.0,0.0,3.0,10.0,63.0,0.0,13.0,8.0,39.0,50.0,0.0,0.0,54.0,30.0,0.0,105.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,9.0,18.0,27.0,40.0,12.0,0.0,0.0,0.0,9.0,9.0,27.0,45.0,11.0,0.0,77.0,0.0,0.0,21.0,6.0,9.0,20.0,9.0,5.0,26.0,35.0,11.0,36.0,0.0,0.0,0.0,104.0,104.0,208.0,0.0,75.0,24.0,0.0,86.0,9.0,124.0,11.0,26.0,0.0,131.0,110.0,71.0,178.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,22.0,0.0,17.0,10.0,2.0,0.0,0.0,1.0,54.0,12.0,16.0,26.0,7.0,12.0,13.0,31.0,0.0,72.0,48.0,46.0,2.0,3.0,11.0,13.0,0.0,7.0,3.0,39.0,10.0,18.0,38.0,71.0,0.0,23.0,0.0,5.0,58.0,10.0,0.0,0.0,0.0,12.0,0.0,10.0,15.0,17.0,23.0,0.0,121.0,0.0,0.0,10.0,95.0,32.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,17.0,0.0,43.0,3.0,20.0,0.0,27.0,9.0,10.0,6.0,12.0,9.0,39.0,14.0,7.0,25.0,0.0,29.0,34.0,178.0,12.0,0.0,0.0,99.0,15.0,14.0,0.0,20.0,5.0,65.0,79.0,7.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,8.0,16.0,11.0,2.0,44.0,9.0,17.0,15.0,13.0,10.0,0.0,34.0,21.0,4.0,142.0,21.0,229.0,0.0,0.0,23.0,16.0,130.0,16.0,22.0,5.0,10.0,0.0,14.0,677.0,29.0,226.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,15.0,13.0,3.0,17.0,6.0,0.0,5.0,10.0,15.0,0.0,10.0,44.0,4.0,16.0,10.0,9.0,0.0,1.0,19.0,28.0,75.0,15.0,42.0,0.0,7.0,20.0,25.0,0.0,0.0,48.0,0.0,0.0,22.0,0.0,128.0,34.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
