,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
209,10.0,16.0,4.0,12.0,5.0,0.0,19.0,9.0,90.0,20.0,17.0,15.0,0.0,8.0,13.0,16.0,75.0,5.0,14.0,51.0,23.0,41.0,8.0,2.0,0.0,0.0,0.0,0.0,7.0,9.0,29.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,26.0,270.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,34.0,15.0,8.0,25.0,34.0,6.0,3.0,9.0,27.0,1.0,0.0,33.0,12.0,33.0,4.0,18.0,21.0,0.0,0.0,20.0,55.0,11.0,15.0,71.0,48.0,42.0,0.0,0.0,27.0,11.0,0.0,16.0,0.0,0.0,23.0,0.0,13.0,4.0,15.0,0.0,5.0,7.0,0.0,0.0,52.0,39.0,0.0,1.0,0.0,0.0,2.0,41.0,17.0,0.0,3.0,7.0,1.0,0.0,0.0,8.0,9.0,4.0,9.0,9.0,6.0,36.0,8.0,43.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,38.0,71.0,8.0,61.0,0.0,155.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
211,14.0,2.0,28.0,0.0,13.0,43.0,53.0,11.0,10.0,8.0,12.0,0.0,30.0,12.0,78.0,19.0,0.0,21.0,4.0,0.0,5.0,0.0,25.0,10.0,0.0,28.0,11.0,18.0,0.0,0.0,11.0,30.0,55.0,4.0,8.0,0.0,18.0,186.0,9.0,12.0,0.0,84.0,79.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,10.0,15.0,10.0,15.0,3.0,0.0,42.0,3.0,35.0,48.0,53.0,7.0,0.0,9.0,14.0,209.0,0.0,16.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,0.0,0.0,0.0,62.0,13.0,29.0,8.0,81.0,45.0,17.0,0.0,0.0,0.0,0.0,0.0,330.0,16.0,8.0,0.0,121.0,64.0,55.0,100.0,77.0,0.0,0.0,0.0,51.0,39.0,7.0,185.0,145.0,13.0,191.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,9.0,21.0,12.0,4.0,8.0,7.0,8.0,0.0,15.0,0.0,31.0,0.0,22.0,0.0,0.0,29.0,30.0,0.0,2.0,0.0,21.0,0.0,55.0,19.0,9.0,0.0,185.0,259.0,24.0,192.0,58.0,495.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,9.0,1.0,27.0,8.0,23.0,0.0,28.0,15.0,0.0,32.0,17.0,57.0,2.0,0.0,46.0,16.0,16.0,3.0,12.0,0.0,5.0,6.0,14.0,22.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,6.0,11.0,0.0,7.0,20.0,17.0,0.0,7.0,25.0,38.0,6.0,6.0,26.0,18.0,36.0,19.0,9.0,2.0,8.0,3.0,13.0,0.0,26.0,15.0,20.0,0.0,0.0,11.0,8.0,48.0,0.0,18.0,17.0,220.0,14.0,20.0,56.0,0.0,0.0,0.0,45.0,0.0,8.0,41.0,11.0,0.0,73.0,0.0,18.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,39.0,17.0,5.0,22.0,5.0,37.0,0.0,26.0,41.0,46.0,0.0,66.0,3.0,7.0,72.0,39.0,0.0,33.0,6.0,9.0,0.0,17.0,177.0,68.0,12.0,3.0,10.0,4.0,0.0,7.0,14.0,32.0,5.0,20.0,9.0,17.0,7.0,4.0,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,34.0,3.0,19.0,0.0,8.0,9.0,11.0,12.0,30.0,6.0,6.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,0.0,25.0,10.0,0.0,13.0,13.0,12.0,19.0,29.0,32.0,0.0,26.0,0.0,15.0,34.0,37.0,0.0,59.0,0.0,19.0,29.0,20.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,42.0,0.0,0.0,75.0,0.0,0.0,0.0,64.0,9.0,0.0,0.0,0.0,108.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,12.0,17.0,13.0,1.0,1.0,18.0,9.0,2.0,37.0,28.0,18.0,50.0,51.0,0.0,120.0,0.0,104.0,14.0,51.0,2.0,65.0,28.0,159.0,178.0,4.0,26.0,39.0,77.0,17.0,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,5.0,15.0,6.0,4.0,39.0,0.0,25.0,17.0,54.0,51.0,46.0,6.0,42.0,13.0,6.0,0.0,29.0,4.0,9.0,25.0,73.0,40.0,110.0,21.0,4.0,3.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,0.0,8.0,0.0,0.0,13.0,0.0,37.0,6.0,13.0,18.0,0.0,2.0,26.0,19.0,108.0,0.0,4.0,19.0,18.0,114.0,4.0,27.0,1.0,55.0,25.0,4.0,14.0,0.0,25.0,19.0,6.0,9.0,59.0,20.0,14.0,3.0,43.0,38.0,78.0,29.0,7.0,0.0,19.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,15.0,6.0,8.0,18.0,3.0,0.0,40.0,0.0,2.0,39.0,14.0,9.0,25.0,0.0,45.0,35.0,82.0,12.0,41.0,37.0,37.0,23.0,54.0,41.0,0.0,29.0,19.0,14.0,1.0,10.0,27.0,88.0,106.0,0.0,37.0,0.0,54.0,0.0,28.0,21.0,262.0,0.0,0.0,0.0,68.0,600.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,31.0,0.0,24.0,3.0,8.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,46.0,33.0,36.0,7.0,21.0,14.0,0.0,11.0,60.0,8.0,27.0,12.0,4.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,0.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,0.0,11.0,27.0,14.0,2.0,0.0,0.0,0.0,81.0,3.0,44.0,28.0,21.0,12.0,77.0,45.0,17.0,0.0,21.0,0.0,142.0,17.0,0.0,0.0,0.0,0.0,229.0,27.0,30.0,0.0,3.0,8.0,0.0,30.0,0.0,0.0,17.0,6.0,34.0,17.0,0.0,0.0,6.0,13.0,7.0,0.0,11.0,37.0,21.0,0.0,1.0,130.0,30.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,18.0,29.0,23.0,16.0,28.0,11.0,33.0,10.0,23.0,23.0,6.0,18.0,0.0,163.0,0.0,26.0,34.0,0.0,0.0,81.0,91.0,4.0,9.0,13.0,4.0,89.0,0.0,0.0,37.0,0.0,8.0,0.0,9.0,0.0,23.0,0.0,0.0,0.0,4.0,49.0,0.0,0.0,0.0,64.0,37.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,21.0,21.0,16.0,4.0,11.0,16.0,8.0,2.0,18.0,5.0,36.0,22.0,13.0,9.0,0.0,0.0,31.0,66.0,32.0,45.0,44.0,47.0,8.0,0.0,10.0,14.0,14.0,12.0,4.0,11.0,0.0,11.0,11.0,32.0,0.0,14.0,12.0,0.0,5.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,28.0,3.0,9.0,0.0,9.0,4.0,14.0,13.0,2.0,144.0,16.0,23.0,56.0,26.0,5.0,0.0,24.0,27.0,6.0,24.0,0.0,133.0,90.0,15.0,31.0,0.0,141.0,0.0,0.0,0.0,0.0,13.0,71.0,0.0,24.0,279.0,7.0,81.0,8.0,65.0,40.0,109.0,13.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,0.0,22.0,0.0,6.0,11.0,0.0,18.0,5.0,0.0,0.0,14.0,12.0,114.0,100.0,95.0,112.0,38.0,18.0,0.0,23.0,0.0,21.0,164.0,1.0,1.0,1.0,32.0,56.0,210.0,0.0,183.0,63.0,97.0,285.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,15.0,0.0,20.0,6.0,9.0,0.0,31.0,39.0,83.0,27.0,0.0,17.0,0.0,0.0,0.0,23.0,0.0,12.0,6.0,16.0,39.0,11.0,36.0,28.0,0.0,8.0,20.0,0.0,94.0,13.0,7.0,31.0,0.0,33.0,2.0,36.0,0.0,7.0,16.0,132.0,0.0,148.0,4.0,8.0,236.0,2.0,53.0,88.0,64.0,147.0,5.0,4.0,0.0,9.0,0.0,0.0,225.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,10.0,21.0,4.0,0.0,16.0,0.0,17.0,0.0,14.0,0.0,13.0,0.0,0.0,15.0,0.0,5.0,45.0,0.0,0.0,5.0,12.0,59.0,6.0,0.0,7.0,0.0,0.0,0.0,87.0,8.0,0.0,43.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,39.0,168.0,5.0,14.0,0.0,9.0,0.0,2.0,50.0,13.0,12.0,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,11.0,39.0,5.0,5.0,37.0,7.0,14.0,0.0,0.0,0.0,20.0,13.0,0.0,46.0,10.0,103.0,18.0,148.0,95.0,15.0,0.0,0.0,15.0,9.0,16.0,5.0,13.0,49.0,0.0,25.0,66.0,0.0,57.0,393.0,69.0,0.0,34.0,0.0,0.0,0.0,0.0,739.0,0.0,5.0,15.0,14.0,8.0,35.0,131.0,28.0,2.0,0.0,11.0,0.0,7.0,2.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,5.0,7.0,37.0,23.0,16.0,2.0,3.0,5.0,7.0,27.0,12.0,3.0,98.0,83.0,12.0,19.0,24.0,24.0,22.0,11.0,6.0,42.0,2.0,0.0,0.0,11.0,0.0,18.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,11.0,12.0,15.0,48.0,24.0,47.0,7.0,0.0,11.0,0.0,6.0,2.0,4.0,3.0,47.0,0.0,37.0,14.0,8.0,24.0,9.0,0.0,12.0,3.0,36.0,5.0,23.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,29.0,7.0,52.0,13.0,25.0,17.0,30.0,0.0,12.0,36.0,4.0,24.0,27.0,7.0,0.0,65.0,0.0,0.0,1.0,0.0,29.0,0.0,36.0,28.0,14.0,9.0,20.0,0.0,65.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,121.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,15.0,25.0,17.0,8.0,0.0,9.0,8.0,34.0,4.0,12.0,0.0,4.0,0.0,27.0,90.0,72.0,22.0,0.0,25.0,20.0,39.0,0.0,56.0,163.0,33.0,0.0,0.0,54.0,39.0,36.0,0.0,21.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,21.0,26.0,4.0,3.0,71.0,48.0,31.0,39.0,7.0,15.0,0.0,23.0,19.0,13.0,12.0,12.0,0.0,26.0,17.0,0.0,0.0,15.0,18.0,27.0,2.0,13.0,5.0,0.0,0.0,0.0,0.0,8.0,31.0,7.0,22.0,0.0,4.0,5.0,34.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,27.0,0.0,21.0,12.0,0.0,34.0,2.0,7.0,41.0,80.0,36.0,27.0,17.0,16.0,10.0,39.0,329.0,0.0,0.0,0.0,29.0,21.0,0.0,46.0,0.0,0.0,38.0,49.0,16.0,21.0,6.0,0.0,17.0,0.0,9.0,20.0,1.0,52.0,0.0,18.0,307.0,0.0,338.0,22.0,38.0,4.0,19.0,18.0,0.0,0.0,1.0,5.0,0.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,32.0,4.0,0.0,40.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,35.0,31.0,11.0,7.0,9.0,0.0,0.0,5.0,51.0,4.0,48.0,4.0,0.0,22.0,0.0,40.0,24.0,0.0,0.0,26.0,0.0,0.0,4.0,149.0,79.0,0.0,41.0,21.0,894.0,81.0,161.0,389.0,93.0,33.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,9.0,28.0,13.0,0.0,13.0,0.0,2.0,0.0,19.0,15.0,25.0,36.0,0.0,30.0,12.0,0.0,5.0,4.0,32.0,0.0,10.0,5.0,4.0,8.0,0.0,1.0,6.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,27.0,32.0,7.0,6.0,5.0,8.0,9.0,4.0,14.0,19.0,34.0,2.0,0.0,25.0,5.0,10.0,1.0,17.0,25.0,4.0,36.0,21.0,14.0,0.0,13.0,20.0,11.0,3.0,35.0,13.0,9.0,31.0,189.0,151.0,0.0,10.0,48.0,195.0,5.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,18.0,72.0,14.0,8.0,13.0,43.0,10.0,58.0,0.0,20.0,0.0,0.0,19.0,0.0,0.0,21.0,0.0,0.0,22.0,31.0,48.0,0.0,5.0,23.0,51.0,0.0,17.0,9.0,30.0,0.0,40.0,51.0,18.0,28.0,12.0,106.0,93.0,6.0,0.0,13.0,4.0,0.0,20.0,42.0,24.0,0.0,17.0,0.0,172.0,0.0,115.0,0.0,0.0,71.0,55.0,98.0,9.0,140.0,13.0,0.0,44.0,7.0,34.0,0.0,70.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,857.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
243,0.0,2.0,0.0,7.0,26.0,29.0,7.0,15.0,6.0,18.0,3.0,0.0,34.0,7.0,90.0,4.0,42.0,39.0,15.0,15.0,11.0,7.0,10.0,35.0,0.0,16.0,0.0,39.0,0.0,11.0,8.0,0.0,0.0,42.0,0.0,97.0,334.0,42.0,3.0,3.0,13.0,17.0,18.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,4.0,34.0,0.0,23.0,12.0,11.0,11.0,10.0,23.0,0.0,17.0,7.0,6.0,40.0,8.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,25.0,8.0,38.0,7.0,16.0,16.0,7.0,217.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,35.0,0.0,10.0,6.0,5.0,12.0,4.0,4.0,14.0,39.0,18.0,7.0,0.0,0.0,1.0,52.0,37.0,21.0,22.0,16.0,5.0,33.0,20.0,0.0,6.0,63.0,5.0,0.0,28.0,16.0,0.0,32.0,0.0,48.0,13.0,41.0,0.0,0.0,0.0,156.0,28.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,7.0,21.0,34.0,5.0,0.0,41.0,10.0,2.0,0.0,10.0,0.0,0.0,34.0,27.0,42.0,25.0,13.0,111.0,0.0,8.0,0.0,0.0,20.0,7.0,7.0,4.0,2.0,7.0,4.0,18.0,283.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,16.0,5.0,0.0,1.0,0.0,26.0,0.0,9.0,36.0,2.0,0.0,0.0,14.0,10.0,0.0,0.0,9.0,11.0,8.0,0.0,0.0,18.0,24.0,26.0,0.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,0.0,6.0,9.0,16.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,8.0,23.0,10.0,26.0,0.0,2.0,0.0,31.0,0.0,23.0,48.0,17.0,44.0,89.0,71.0,14.0,33.0,27.0,3.0,11.0,9.0,56.0,36.0,158.0,69.0,23.0,26.0,0.0,59.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,6.0,14.0,68.0,9.0,6.0,19.0,0.0,0.0,71.0,103.0,28.0,0.0,23.0,33.0,63.0,41.0,203.0,49.0,16.0,0.0,51.0,66.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,27.0,26.0,10.0,2.0,6.0,13.0,8.0,30.0,23.0,0.0,6.0,38.0,31.0,0.0,10.0,5.0,23.0,171.0,17.0,0.0,0.0,0.0,16.0,0.0,10.0,16.0,26.0,38.0,10.0,24.0,15.0,0.0,0.0,0.0,142.0,8.0,266.0,20.0,19.0,28.0,8.0,0.0,26.0,6.0,0.0,0.0,0.0,7.0,528.0,31.0,14.0,17.0,21.0,18.0,23.0,21.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
251,9.0,13.0,18.0,9.0,24.0,16.0,27.0,0.0,0.0,23.0,30.0,7.0,35.0,31.0,45.0,18.0,0.0,30.0,17.0,8.0,75.0,12.0,45.0,82.0,77.0,0.0,84.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,0.0,340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,8.0,37.0,15.0,3.0,1.0,25.0,0.0,14.0,32.0,26.0,35.0,0.0,0.0,0.0,22.0,66.0,8.0,53.0,19.0,9.0,0.0,0.0,0.0,36.0,45.0,13.0,483.0,416.0,6.0,0.0,0.0,0.0,0.0,15.0,40.0,225.0,0.0,0.0,0.0,0.0,32.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,16.0,32.0,20.0,37.0,21.0,12.0,6.0,58.0,1.0,8.0,1.0,66.0,53.0,87.0,75.0,0.0,0.0,119.0,0.0,338.0,86.0,142.0,6.0,71.0,0.0,56.0,159.0,23.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,1.0,13.0,9.0,3.0,3.0,18.0,4.0,14.0,1.0,19.0,18.0,13.0,5.0,10.0,2.0,6.0,0.0,0.0,0.0,38.0,0.0,28.0,11.0,0.0,17.0,24.0,0.0,0.0,0.0,0.0,16.0,18.0,239.0,218.0,118.0,94.0,24.0,20.0,112.0,14.0,0.0,20.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,12.0,0.0,78.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,32.0,24.0,10.0,12.0,2.0,10.0,21.0,29.0,23.0,18.0,8.0,20.0,0.0,12.0,45.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,18.0,10.0,6.0,9.0,24.0,0.0,14.0,70.0,35.0,22.0,6.0,52.0,4.0,0.0,52.0,47.0,4.0,0.0,0.0,0.0,55.0,0.0,316.0,54.0,133.0,406.0,27.0,18.0,0.0,58.0,212.0,157.0,19.0,18.0,0.0,0.0,0.0,63.0,0.0,19.0,168.0,13.0,0.0,158.0,69.0,112.0,66.0,0.0,6.0,9.0,0.0,5.0,0.0,3.0,23.0,1.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,24.0,13.0,0.0,28.0,3.0,17.0,27.0,18.0,27.0,53.0,3.0,25.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,58.0,20.0,0.0,73.0,34.0,0.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,26.0,5.0,15.0,38.0,13.0,22.0,0.0,1.0,17.0,5.0,37.0,22.0,5.0,16.0,7.0,12.0,26.0,0.0,24.0,0.0,0.0,1.0,0.0,11.0,19.0,15.0,0.0,117.0,0.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,5.0,3.0,1.0,16.0,1.0,15.0,0.0,13.0,0.0,0.0,20.0,0.0,21.0,0.0,1.0,16.0,0.0,2.0,43.0,24.0,6.0,10.0,4.0,2.0,0.0,15.0,0.0,29.0,109.0,7.0,34.0,18.0,0.0,0.0,0.0,0.0,65.0,0.0,10.0,66.0,37.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,192.0,24.0,17.0,56.0,13.0,73.0,44.0,27.0,0.0,0.0,41.0,7.0,14.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,0.0,0.0,106.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
260,12.0,10.0,8.0,28.0,3.0,12.0,0.0,24.0,14.0,0.0,0.0,1.0,7.0,0.0,49.0,20.0,2.0,8.0,99.0,4.0,76.0,0.0,0.0,18.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
